From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-10-01 08:00:00,2020-10-01 09:00:00,92.92,186.88,5.95,20.46,16.33,11.07,2.95,0.9,2.35,2.85,7.52,1.11,0.2,80.59,0.39,307.53,175.24,753.25,12.5,29.66,0.0
2020-10-01 09:00:00,2020-10-01 10:00:00,80.1,178.24,4.27,13.95,11.58,10.75,3.1,0.84,2.41,2.87,7.25,1.08,0.2,74.12,0.32,257.68,228.98,753.6,12.77,30.77,0.0
2020-10-01 10:00:00,2020-10-01 11:00:00,64.49,164.53,3.72,15.46,12.85,10.23,3.11,0.82,2.49,2.9,6.56,1.09,0.2,70.41,0.53,253.03,247.69,753.62,12.74,31.39,0.0
2020-10-01 11:00:00,2020-10-01 12:00:00,81.12,159.35,2.66,21.06,14.01,9.49,3.06,0.86,2.75,2.89,6.08,1.09,0.2,66.44,0.39,242.08,433.17,753.05,12.73,32.51,0.0
2020-10-01 12:00:00,2020-10-01 13:00:00,79.14,167.68,1.75,17.78,11.57,8.87,2.99,0.84,3.29,2.88,5.68,1.11,0.2,65.42,0.27,180.62,422.29,752.1,12.65,33.02,0.0
2020-10-01 13:00:00,2020-10-01 14:00:00,70.08,171.12,1.78,15.97,10.64,8.38,3.22,0.8,3.04,2.96,5.45,1.16,0.2,60.54,0.24,153.52,463.57,751.2,12.41,33.96,0.0
2020-10-01 14:00:00,2020-10-01 15:00:00,57.89,161.11,3.33,30.66,19.55,8.97,2.93,0.84,2.9,3.04,5.14,1.2,0.21,60.87,0.77,259.25,404.29,750.83,12.19,33.06,0.0
2020-10-01 15:00:00,2020-10-01 16:00:00,68.98,154.53,3.29,32.23,20.34,7.59,3.18,0.81,2.61,2.86,4.96,1.16,0.2,57.11,0.49,276.76,221.03,750.92,11.65,32.93,0.0
2020-10-01 16:00:00,2020-10-01 17:00:00,58.46,150.85,4.3,52.64,31.83,6.75,3.01,0.93,2.77,2.67,4.88,1.11,0.2,62.56,0.41,242.4,61.69,751.1,11.16,31.89,0.0
2020-10-01 17:00:00,2020-10-01 18:00:00,51.94,157.09,6.63,52.64,33.73,6.48,2.88,0.97,2.33,2.63,5.0,1.11,0.2,73.99,0.21,112.91,11.48,751.05,10.92,30.56,0.0
2020-10-01 18:00:00,2020-10-01 19:00:00,54.6,154.84,5.18,47.52,29.86,6.3,2.73,0.98,2.15,2.61,5.38,1.13,0.2,76.62,0.36,155.2,7.48,751.65,10.66,29.52,0.0
2020-10-01 19:00:00,2020-10-01 20:00:00,69.68,148.58,9.62,42.86,30.98,6.22,2.94,0.96,1.92,2.61,5.61,1.11,0.2,79.86,0.3,261.61,7.33,752.38,10.57,28.84,0.0
2020-10-01 20:00:00,2020-10-01 21:00:00,65.92,138.09,21.65,50.65,44.7,6.58,2.94,0.93,1.97,2.59,6.0,1.1,0.2,78.71,0.43,219.21,7.35,752.75,10.71,28.48,0.0
2020-10-01 21:00:00,2020-10-01 22:00:00,52.0,120.54,8.63,33.12,25.1,7.02,2.87,0.86,2.15,2.56,6.12,1.07,0.2,77.18,0.3,234.77,7.33,752.6,10.81,28.03,0.0
2020-10-01 22:00:00,2020-10-01 23:00:00,41.02,106.8,8.54,36.9,27.0,7.0,2.63,0.85,2.22,2.54,6.21,1.05,0.21,82.55,0.3,238.09,7.35,752.55,11.06,27.77,0.0
2020-10-01 23:00:00,2020-10-02 00:00:00,59.44,107.55,6.97,28.85,21.54,6.96,2.64,0.8,2.11,2.66,6.4,1.06,0.2,84.4,0.35,239.69,7.38,752.4,11.67,27.72,0.0
2020-10-02 00:00:00,2020-10-02 01:00:00,49.78,96.45,7.6,19.95,17.39,7.14,2.64,0.74,2.3,2.82,6.29,1.05,0.2,81.67,0.27,258.07,7.32,752.4,12.34,27.52,0.0
2020-10-02 01:00:00,2020-10-02 02:00:00,38.04,89.78,6.94,18.6,16.16,8.53,2.49,0.72,2.24,2.92,6.13,1.05,0.2,85.75,0.39,240.59,7.26,752.27,12.91,27.21,0.0
2020-10-02 02:00:00,2020-10-02 03:00:00,34.77,82.19,7.3,16.55,15.37,9.05,2.69,0.71,2.12,3.0,5.95,1.05,0.2,87.5,0.38,249.02,7.38,752.1,13.35,27.05,0.0
2020-10-02 03:00:00,2020-10-02 04:00:00,40.5,77.91,7.7,15.23,15.0,9.23,2.68,0.69,2.09,3.08,5.8,1.06,0.2,87.24,0.34,248.02,7.38,751.98,13.8,26.94,0.0
2020-10-02 04:00:00,2020-10-02 05:00:00,34.67,73.07,9.51,24.99,21.55,9.24,2.74,0.73,2.25,3.12,5.58,1.05,0.2,87.02,0.29,232.74,7.31,751.95,14.18,26.89,0.0
2020-10-02 05:00:00,2020-10-02 06:00:00,33.58,79.22,13.26,30.87,26.95,9.5,2.7,0.78,2.01,3.16,5.66,1.06,0.2,87.1,0.19,236.27,10.84,752.3,14.48,26.8,0.0
2020-10-02 06:00:00,2020-10-02 07:00:00,34.99,95.72,25.11,43.51,41.05,10.59,2.7,0.89,1.99,3.19,5.92,1.07,0.2,85.85,0.27,250.0,49.56,752.9,14.79,27.32,0.0
2020-10-02 07:00:00,2020-10-02 08:00:00,45.24,105.43,14.08,34.34,30.11,11.07,2.73,0.86,1.92,3.08,6.19,1.05,0.21,80.65,0.29,233.72,118.76,753.65,14.7,28.33,0.0
2020-10-02 08:00:00,2020-10-02 09:00:00,45.82,112.38,8.59,24.24,20.43,9.98,2.95,0.81,2.06,2.88,6.19,1.01,0.21,71.27,0.34,270.68,251.45,754.05,14.24,29.77,0.0
2020-10-02 09:00:00,2020-10-02 10:00:00,38.14,111.65,7.04,28.02,21.17,8.88,3.0,0.81,2.26,2.69,6.08,0.98,0.2,66.21,0.4,188.1,470.99,754.2,13.63,31.27,0.0
2020-10-02 10:00:00,2020-10-02 11:00:00,40.77,118.07,7.43,31.87,23.19,8.19,2.93,0.8,2.74,2.48,5.71,0.94,0.21,64.48,0.35,42.52,457.04,754.05,12.69,32.3,0.0
2020-10-02 11:00:00,2020-10-02 12:00:00,59.68,128.26,24.85,59.94,51.62,8.24,2.88,0.81,2.67,2.34,5.36,0.93,0.21,65.17,0.31,51.56,392.13,753.58,11.85,32.68,0.0
2020-10-02 12:00:00,2020-10-02 13:00:00,61.41,131.66,18.34,37.12,21.92,8.62,3.1,0.82,2.69,2.33,5.09,0.94,0.21,64.62,0.35,61.74,316.88,752.85,11.19,32.97,0.0
2020-10-02 13:00:00,2020-10-02 14:00:00,59.09,128.66,9.02,28.3,25.2,10.81,3.12,0.79,2.83,2.33,4.95,0.96,0.2,63.97,0.28,62.2,253.43,752.15,10.63,33.17,0.0
2020-10-02 14:00:00,2020-10-02 15:00:00,54.66,126.49,3.3,20.25,14.1,8.69,2.76,0.7,2.9,2.33,4.8,0.96,0.21,65.98,0.22,67.32,173.34,751.5,10.14,32.5,0.0
2020-10-02 15:00:00,2020-10-02 16:00:00,73.68,123.61,4.62,34.7,22.51,6.47,2.69,0.76,3.15,2.29,4.83,0.97,0.21,70.57,0.11,123.33,82.25,751.32,10.18,31.63,0.0
2020-10-02 16:00:00,2020-10-02 17:00:00,64.78,120.43,7.47,65.28,41.06,6.39,2.78,1.07,2.51,2.37,4.81,1.02,0.2,72.67,0.26,257.63,50.15,751.45,10.38,30.99,0.0
2020-10-02 17:00:00,2020-10-02 18:00:00,55.17,128.53,21.79,87.31,63.48,7.26,2.91,1.26,2.0,2.59,5.23,1.08,0.2,77.35,0.09,36.71,12.31,751.83,10.75,30.17,0.0
2020-10-02 18:00:00,2020-10-02 19:00:00,54.54,140.59,6.62,52.87,33.08,7.5,2.71,0.98,2.58,2.77,5.79,1.17,0.2,77.95,0.17,61.85,7.04,752.47,11.12,30.05,0.0
2020-10-02 19:00:00,2020-10-02 20:00:00,72.72,145.31,3.75,40.0,24.77,7.27,2.75,0.96,2.21,2.89,5.88,1.25,0.22,83.25,0.21,61.91,7.02,753.15,11.43,29.85,0.0
2020-10-02 20:00:00,2020-10-02 21:00:00,80.22,143.54,14.09,58.17,39.01,7.05,2.72,1.18,2.2,2.96,5.98,1.28,0.2,82.14,0.19,53.23,7.24,753.67,11.67,29.94,0.0
2020-10-02 21:00:00,2020-10-02 22:00:00,70.5,141.09,33.45,74.69,63.86,7.91,3.04,0.99,2.04,3.04,6.48,1.29,0.23,77.63,0.17,272.07,7.25,753.7,11.91,30.05,0.0
2020-10-02 22:00:00,2020-10-02 23:00:00,62.47,131.62,8.5,43.54,30.43,8.31,2.73,0.9,2.13,3.08,6.6,1.27,0.2,83.06,0.19,181.09,7.11,753.6,12.16,29.32,0.0
2020-10-02 23:00:00,2020-10-03 00:00:00,69.49,122.46,7.21,30.84,22.76,8.89,2.7,0.82,2.19,3.15,6.43,1.24,0.22,82.27,0.17,290.86,7.17,753.4,12.31,29.02,0.0
2020-10-03 00:00:00,2020-10-03 01:00:00,62.76,104.24,7.77,20.06,17.59,7.58,2.63,0.7,2.04,2.93,6.09,1.11,0.2,84.78,0.14,323.0,7.22,752.8,12.17,28.51,0.0
2020-10-03 01:00:00,2020-10-03 02:00:00,51.52,90.79,7.0,21.55,17.75,7.57,2.59,0.68,1.98,2.72,5.84,1.05,0.2,88.72,0.13,254.94,7.16,752.7,12.06,28.2,0.0
2020-10-03 02:00:00,2020-10-03 03:00:00,46.05,85.17,6.94,19.65,16.71,7.12,2.36,0.68,1.94,2.52,5.69,0.98,0.2,91.63,0.19,260.45,7.29,752.6,11.81,28.09,0.0
2020-10-03 03:00:00,2020-10-03 04:00:00,63.9,92.41,6.6,18.7,15.94,6.66,2.37,0.7,1.94,2.45,5.63,0.94,0.2,92.36,0.25,264.29,7.38,752.6,11.73,28.05,0.0
2020-10-03 04:00:00,2020-10-03 05:00:00,60.88,91.19,8.77,22.86,19.85,6.6,2.39,0.68,1.86,2.41,5.58,0.9,0.21,90.06,0.12,261.12,7.36,752.72,11.58,27.99,0.0
2020-10-03 05:00:00,2020-10-03 06:00:00,48.83,85.69,16.9,33.05,31.69,6.81,2.44,0.75,2.02,2.42,5.72,0.89,0.21,90.52,0.2,246.83,15.47,753.03,11.51,27.98,0.0
2020-10-03 06:00:00,2020-10-03 07:00:00,45.53,87.96,16.71,30.14,27.97,7.17,2.55,0.71,2.21,2.44,5.86,0.87,0.2,88.02,0.34,229.0,71.18,753.6,11.42,28.42,0.0
2020-10-03 07:00:00,2020-10-03 08:00:00,55.21,90.96,9.8,23.68,21.1,6.82,2.62,0.67,2.32,2.43,5.99,0.87,0.2,81.42,0.35,234.71,142.18,754.12,11.49,29.44,0.0
2020-10-03 08:00:00,2020-10-03 09:00:00,51.77,84.94,6.36,17.99,15.37,6.49,2.64,0.64,2.41,2.46,5.91,0.87,0.2,77.93,0.28,103.28,231.63,754.6,11.82,30.19,0.0
2020-10-03 09:00:00,2020-10-03 10:00:00,44.25,83.04,5.5,16.55,13.94,7.23,2.81,0.58,2.56,2.54,5.59,0.88,0.2,70.71,0.44,35.29,587.7,754.75,11.86,31.8,0.0
2020-10-03 10:00:00,2020-10-03 11:00:00,38.83,76.35,6.76,19.17,16.06,7.96,2.79,0.56,2.74,2.49,5.35,0.89,0.21,66.89,0.39,60.3,375.43,754.33,11.7,32.65,0.0
2020-10-03 11:00:00,2020-10-03 12:00:00,56.72,77.72,4.59,18.46,14.1,7.84,3.0,0.57,2.98,2.52,5.42,0.92,0.21,68.7,0.5,71.6,268.78,753.85,11.59,31.87,0.0
2020-10-03 12:00:00,2020-10-03 13:00:00,46.92,78.4,33.47,42.68,44.84,9.85,5.32,0.59,2.56,2.53,5.26,0.93,0.21,73.21,0.6,252.65,100.11,753.2,11.38,30.67,0.0
2020-10-03 13:00:00,2020-10-03 14:00:00,38.41,71.78,11.67,34.24,27.05,10.31,4.04,0.6,2.2,2.53,5.0,0.91,0.21,86.76,0.48,148.76,75.2,752.62,11.11,28.06,0.1
2020-10-03 14:00:00,2020-10-03 15:00:00,31.27,56.37,20.04,31.97,29.15,10.19,3.54,0.6,2.03,2.81,4.82,0.95,0.21,90.52,0.31,177.99,27.87,752.93,11.29,26.57,0.05
2020-10-03 15:00:00,2020-10-03 16:00:00,39.57,50.12,19.49,35.84,32.83,11.1,3.1,0.6,2.15,3.03,4.81,0.97,0.2,92.86,0.17,39.02,16.55,752.7,11.75,26.16,0.1
2020-10-03 16:00:00,2020-10-03 17:00:00,39.43,48.84,12.31,27.58,25.16,11.32,2.73,0.65,1.83,3.02,4.72,0.96,0.21,93.79,0.36,72.34,13.88,752.45,12.06,26.25,0.25
2020-10-03 17:00:00,2020-10-03 18:00:00,33.59,50.72,16.45,41.83,35.91,10.65,2.72,0.76,1.81,2.84,4.78,0.95,0.21,94.17,0.23,38.49,8.88,752.55,12.0,26.43,0.0
2020-10-03 18:00:00,2020-10-03 19:00:00,28.27,51.96,22.51,50.06,45.08,10.63,2.66,0.84,1.97,2.71,5.23,0.94,0.21,93.39,0.22,51.19,7.52,753.1,11.97,26.77,0.0
2020-10-03 19:00:00,2020-10-03 20:00:00,26.98,52.01,16.5,45.0,37.61,10.55,2.73,0.84,1.86,2.61,5.63,0.99,0.2,91.46,0.27,63.57,7.75,754.17,11.89,27.07,0.0
2020-10-03 20:00:00,2020-10-03 21:00:00,44.69,69.39,21.63,47.45,43.01,10.27,3.15,0.88,2.12,2.51,6.1,1.06,0.22,91.92,0.32,67.19,7.89,754.8,11.74,27.1,0.0
2020-10-03 21:00:00,2020-10-03 22:00:00,43.24,69.01,14.88,31.89,29.46,9.89,3.34,0.79,1.87,2.47,6.34,1.1,0.24,92.16,0.29,70.74,7.93,755.02,11.64,27.1,0.0
2020-10-03 22:00:00,2020-10-03 23:00:00,39.12,65.62,15.02,36.62,32.05,9.41,3.22,0.76,2.12,2.39,6.37,1.05,0.22,93.51,0.22,61.6,7.76,754.95,11.4,27.07,0.0
2020-10-03 23:00:00,2020-10-04 00:00:00,52.23,70.29,17.05,32.29,31.41,9.35,3.27,0.72,1.92,2.35,6.35,1.0,0.22,92.85,0.2,63.67,7.68,755.1,11.3,27.14,0.0
2020-10-04 00:00:00,2020-10-04 01:00:00,49.51,69.6,14.52,23.87,24.99,9.01,3.48,0.66,2.37,2.27,6.35,0.96,0.22,92.44,0.17,62.75,7.42,754.8,11.47,27.05,0.0
2020-10-04 01:00:00,2020-10-04 02:00:00,43.63,60.39,15.12,18.17,22.49,9.82,3.34,0.63,2.19,2.41,6.24,0.95,0.2,94.33,0.13,55.31,7.48,754.35,11.93,26.96,0.0
2020-10-04 02:00:00,2020-10-04 03:00:00,37.02,52.27,13.99,14.88,19.86,10.46,3.07,0.6,2.14,2.51,5.99,0.93,0.2,95.29,0.22,70.03,7.36,754.15,12.34,26.88,0.0
2020-10-04 03:00:00,2020-10-04 04:00:00,41.44,48.59,14.05,15.13,20.04,11.19,2.95,0.58,2.23,2.6,5.78,0.93,0.2,94.88,0.16,48.13,7.46,753.8,12.77,26.82,0.0
2020-10-04 04:00:00,2020-10-04 05:00:00,38.72,44.46,16.07,16.34,22.3,11.45,2.79,0.59,2.21,2.64,5.54,0.93,0.21,96.95,0.22,63.99,7.38,753.8,13.11,26.82,0.0
2020-10-04 05:00:00,2020-10-04 06:00:00,36.31,42.35,18.98,20.79,26.96,11.52,2.89,0.61,2.21,2.68,5.41,0.93,0.2,96.87,0.19,70.49,10.37,754.02,13.36,26.68,0.0
2020-10-04 06:00:00,2020-10-04 07:00:00,28.36,40.26,20.12,22.41,28.72,11.65,2.66,0.62,2.05,2.71,5.31,0.93,0.2,94.79,0.2,70.87,46.62,754.27,13.6,27.05,0.0
2020-10-04 07:00:00,2020-10-04 08:00:00,25.71,39.37,21.93,28.23,33.21,11.73,2.71,0.66,2.0,2.75,5.29,0.95,0.2,90.75,0.2,128.17,132.25,754.6,13.8,27.83,0.05
2020-10-04 08:00:00,2020-10-04 09:00:00,34.42,42.62,14.58,24.76,25.5,12.26,2.68,0.65,2.11,2.71,5.25,0.96,0.2,81.58,0.12,153.27,276.26,754.85,13.79,29.47,0.0
2020-10-04 09:00:00,2020-10-04 10:00:00,32.75,45.83,9.93,22.89,20.8,11.08,2.67,0.63,2.24,2.51,5.05,0.93,0.2,77.4,0.32,119.16,337.32,754.93,13.29,30.54,0.0
2020-10-04 10:00:00,2020-10-04 11:00:00,30.88,49.59,6.44,18.61,15.76,9.21,2.56,0.6,2.14,2.27,4.9,0.87,0.21,75.7,0.24,58.48,240.03,754.93,12.6,30.99,0.0
2020-10-04 11:00:00,2020-10-04 12:00:00,30.42,50.75,5.34,18.32,14.72,7.68,2.59,0.59,2.27,2.19,4.75,0.89,0.21,76.67,0.22,43.05,98.53,754.45,12.01,30.38,0.0
2020-10-04 12:00:00,2020-10-04 13:00:00,38.01,55.06,6.36,16.69,14.7,7.28,2.69,0.6,2.2,2.14,4.65,0.85,0.21,86.97,1.07,322.19,71.33,753.77,11.47,27.99,2.65
2020-10-04 13:00:00,2020-10-04 14:00:00,29.67,48.43,7.12,12.8,13.28,8.46,2.61,0.54,2.1,2.0,4.21,0.78,0.21,93.34,1.27,267.57,205.43,753.03,10.28,26.05,0.45
2020-10-04 14:00:00,2020-10-04 15:00:00,31.07,44.57,8.25,13.06,14.31,8.75,2.46,0.52,1.99,1.94,3.81,0.71,0.21,88.05,0.28,48.28,307.72,752.35,9.49,28.79,0.0
2020-10-04 15:00:00,2020-10-04 16:00:00,32.51,44.3,7.95,15.63,15.42,8.0,2.46,0.51,2.22,1.98,3.79,0.72,0.21,82.95,0.15,196.18,135.58,752.23,9.66,29.36,0.0
2020-10-04 16:00:00,2020-10-04 17:00:00,,,6.62,14.22,13.62,7.04,2.49,0.49,2.46,1.99,3.91,0.73,0.2,87.65,0.22,67.95,47.91,752.23,9.91,28.47,0.0
2020-10-04 17:00:00,2020-10-04 18:00:00,33.68,35.21,10.12,20.94,19.93,6.26,2.5,0.53,2.33,2.04,3.96,0.75,0.2,90.25,0.18,58.84,9.98,752.45,10.31,27.8,0.0
2020-10-04 18:00:00,2020-10-04 19:00:00,30.38,35.22,19.15,35.14,34.59,6.65,2.47,0.65,2.18,2.28,4.04,0.81,0.21,92.6,0.07,97.89,7.37,753.08,10.98,27.54,0.0
2020-10-04 19:00:00,2020-10-04 20:00:00,38.19,40.68,13.95,33.26,29.43,7.57,2.44,0.69,2.17,2.42,4.22,0.88,0.2,92.25,0.12,36.46,7.38,753.77,11.61,27.61,0.0
2020-10-04 20:00:00,2020-10-04 21:00:00,36.21,43.67,12.03,32.36,27.42,8.41,2.44,0.74,2.18,2.5,4.55,1.0,0.2,87.65,0.13,51.0,7.38,754.3,12.12,27.82,0.0
2020-10-04 21:00:00,2020-10-04 22:00:00,31.26,46.53,13.13,29.76,26.95,9.04,2.47,0.76,2.11,2.59,4.96,1.08,0.2,91.11,0.11,48.3,7.12,754.65,12.55,27.51,0.0
2020-10-04 22:00:00,2020-10-04 23:00:00,28.41,47.75,10.86,24.32,22.29,9.16,2.38,0.71,2.16,2.67,5.45,1.13,0.2,93.2,0.18,65.34,7.37,754.7,12.93,27.69,0.0
2020-10-04 23:00:00,2020-10-05 00:00:00,45.91,53.49,10.68,23.26,21.59,9.1,2.44,0.67,2.0,2.75,5.73,1.15,0.2,91.44,0.12,215.27,7.38,754.53,13.25,27.75,0.0
2020-10-05 00:00:00,2020-10-05 01:00:00,50.12,57.61,17.14,23.29,26.79,8.68,2.54,0.66,2.19,2.79,5.7,1.11,0.22,94.19,0.09,61.34,7.37,753.85,13.49,27.31,0.0
2020-10-05 01:00:00,2020-10-05 02:00:00,41.09,54.6,13.32,19.73,21.86,9.45,2.46,0.65,1.81,2.69,5.48,1.12,0.22,95.07,0.14,165.74,7.34,753.75,13.48,27.24,0.0
2020-10-05 02:00:00,2020-10-05 03:00:00,36.11,58.26,12.47,20.25,21.45,9.12,2.5,0.61,2.1,2.57,5.46,1.06,0.2,94.28,0.09,101.5,7.36,753.7,13.21,27.33,0.0
2020-10-05 03:00:00,2020-10-05 04:00:00,35.26,60.66,12.55,17.39,20.02,8.66,2.48,0.6,1.87,2.44,5.43,1.01,0.25,95.51,0.16,322.32,7.4,753.27,12.97,27.2,0.0
2020-10-05 04:00:00,2020-10-05 05:00:00,46.32,55.72,17.82,20.3,25.4,8.67,2.51,0.6,1.91,2.32,5.33,0.96,0.2,96.49,0.14,128.81,7.29,753.12,12.68,27.06,0.0
2020-10-05 05:00:00,2020-10-05 06:00:00,35.52,47.99,25.0,28.71,35.92,8.71,2.59,0.64,2.09,2.26,5.33,0.93,0.2,97.22,0.16,124.75,12.29,753.42,12.43,27.04,0.0
2020-10-05 06:00:00,2020-10-05 07:00:00,32.75,51.97,16.19,23.62,26.2,9.08,2.54,0.68,2.02,2.24,5.43,0.92,0.21,93.6,0.47,300.63,53.75,753.88,12.31,27.29,0.0
2020-10-05 07:00:00,2020-10-05 08:00:00,33.05,55.43,13.21,17.53,20.63,9.77,2.59,0.65,2.17,2.17,5.57,0.86,0.2,89.66,0.48,313.3,121.18,754.3,12.03,28.07,0.0
2020-10-05 08:00:00,2020-10-05 09:00:00,52.75,61.72,12.07,20.61,21.32,9.69,2.71,0.66,1.96,2.15,5.41,0.83,0.2,84.07,0.51,293.39,223.63,754.5,11.65,29.25,0.0
2020-10-05 09:00:00,2020-10-05 10:00:00,50.84,62.54,7.81,17.07,16.05,8.95,2.85,0.62,2.51,2.01,5.48,0.81,0.2,79.68,0.41,317.31,359.32,754.62,11.66,30.11,0.0
2020-10-05 10:00:00,2020-10-05 11:00:00,47.08,61.53,6.29,17.44,15.03,8.47,2.98,0.61,2.6,2.07,5.25,0.82,0.2,72.39,0.43,264.8,495.69,754.55,11.82,31.69,0.0
2020-10-05 11:00:00,2020-10-05 12:00:00,46.0,60.86,7.95,29.85,22.18,8.25,2.96,0.66,2.58,2.09,5.09,0.84,0.2,81.65,0.39,194.41,93.9,754.1,11.76,29.95,0.35
2020-10-05 12:00:00,2020-10-05 13:00:00,52.5,65.87,15.18,53.29,40.89,8.42,3.0,0.79,2.4,2.24,5.33,0.9,0.2,90.99,0.44,248.32,134.38,753.42,12.01,27.55,0.4
2020-10-05 13:00:00,2020-10-05 14:00:00,50.3,60.79,16.55,53.33,42.01,9.09,3.0,0.93,2.23,2.51,5.56,0.97,0.2,88.38,0.22,121.69,199.13,752.75,12.53,28.57,0.0
2020-10-05 14:00:00,2020-10-05 15:00:00,38.76,56.91,25.2,56.97,50.91,9.42,2.75,0.99,2.16,2.68,5.95,1.03,0.2,87.13,0.34,243.11,63.55,752.23,12.86,28.02,0.0
2020-10-05 15:00:00,2020-10-05 16:00:00,46.06,53.75,33.06,61.15,59.19,9.43,2.82,1.15,2.14,2.87,6.23,1.12,0.2,86.83,0.33,234.41,40.48,752.38,13.33,27.8,0.0
2020-10-05 16:00:00,2020-10-05 17:00:00,43.17,61.23,41.83,71.28,70.48,9.84,2.89,1.49,2.12,3.01,6.68,1.21,0.22,86.9,0.16,137.48,36.27,752.35,13.76,28.14,0.0
2020-10-05 17:00:00,2020-10-05 18:00:00,37.19,66.93,26.37,64.86,55.91,10.9,2.82,1.31,1.97,3.1,7.69,1.4,0.24,86.64,0.24,44.34,12.89,752.5,14.03,28.02,0.0
2020-10-05 18:00:00,2020-10-05 19:00:00,36.35,76.32,39.21,58.17,62.37,11.26,2.92,1.41,1.73,3.12,8.2,1.48,0.33,88.93,0.11,209.66,7.32,752.8,13.85,27.54,0.0
2020-10-05 19:00:00,2020-10-05 20:00:00,57.12,89.38,30.97,50.46,51.07,11.51,2.81,1.32,1.99,2.98,8.59,1.49,0.3,91.43,0.23,266.43,7.29,753.73,13.65,27.67,0.0
2020-10-05 20:00:00,2020-10-05 21:00:00,57.91,97.62,49.01,47.22,63.97,11.42,2.81,1.17,1.86,2.84,8.86,1.45,0.27,89.17,0.3,254.34,7.39,754.18,13.48,27.51,0.0
2020-10-05 21:00:00,2020-10-05 22:00:00,41.64,89.84,31.72,43.77,49.19,11.4,2.79,1.18,2.04,2.7,8.73,1.38,0.33,88.69,0.14,211.56,7.38,754.48,13.28,27.27,0.0
2020-10-05 22:00:00,2020-10-05 23:00:00,32.22,83.96,31.66,39.96,47.15,11.47,2.58,1.13,2.12,2.64,8.81,1.35,0.33,90.02,0.1,109.81,7.33,754.38,13.09,26.95,0.0
2020-10-05 23:00:00,2020-10-06 00:00:00,49.97,86.37,39.59,40.99,54.04,11.46,2.65,1.2,2.08,2.58,8.91,1.33,0.24,91.81,0.05,334.5,7.27,754.13,12.95,26.69,0.0
2020-10-06 00:00:00,2020-10-06 01:00:00,53.56,81.52,28.7,31.26,40.22,10.96,2.51,0.99,2.0,2.52,8.98,1.3,0.27,93.53,0.1,129.22,7.19,753.85,12.79,26.43,0.0
2020-10-06 01:00:00,2020-10-06 02:00:00,41.04,72.84,23.76,27.32,34.2,11.43,2.38,0.9,2.47,2.43,8.95,1.24,0.28,95.36,0.13,174.72,7.21,753.6,12.77,26.28,0.0
2020-10-06 02:00:00,2020-10-06 03:00:00,34.16,68.43,21.28,24.43,30.7,11.46,2.57,0.82,2.18,2.45,8.66,1.2,0.23,96.64,0.19,226.75,7.21,753.45,13.06,26.27,0.0
2020-10-06 03:00:00,2020-10-06 04:00:00,43.85,60.88,23.26,24.81,32.5,12.29,2.62,0.85,2.12,2.59,8.35,1.16,0.2,96.93,0.15,249.69,7.29,753.38,13.62,26.23,0.0
2020-10-06 04:00:00,2020-10-06 05:00:00,40.24,55.66,36.18,29.02,44.92,13.16,2.65,0.86,2.25,2.62,8.04,1.12,0.2,97.59,0.12,221.65,7.1,753.52,13.92,26.16,0.0
2020-10-06 05:00:00,2020-10-06 06:00:00,36.4,60.0,58.98,33.64,65.4,14.17,2.77,0.95,2.23,2.73,7.93,1.12,0.2,98.49,0.1,177.41,11.13,753.92,14.38,26.05,0.05
2020-10-06 06:00:00,2020-10-06 07:00:00,35.62,75.86,48.51,34.85,57.49,15.25,2.66,0.93,2.06,2.76,8.21,1.14,0.23,95.87,0.16,243.14,47.95,754.58,14.71,26.77,0.0
2020-10-06 07:00:00,2020-10-06 08:00:00,43.65,83.94,37.82,33.56,43.71,15.16,2.85,0.86,2.13,2.81,8.27,1.14,0.22,86.82,0.14,71.37,106.02,755.1,15.05,28.14,0.0
2020-10-06 08:00:00,2020-10-06 09:00:00,39.32,74.8,30.9,36.04,41.09,17.16,2.98,0.81,2.22,2.8,8.06,1.13,0.2,77.22,0.2,163.71,307.22,755.6,15.08,29.9,0.0
2020-10-06 09:00:00,2020-10-06 10:00:00,30.12,71.7,14.84,27.77,27.28,16.0,2.41,0.79,2.33,2.78,7.77,1.13,0.2,71.34,0.18,107.72,541.0,755.95,14.92,31.34,0.0
2020-10-06 10:00:00,2020-10-06 11:00:00,27.52,68.82,12.26,24.67,23.32,14.19,2.68,0.74,2.14,2.6,6.9,1.06,0.2,67.84,0.17,142.34,557.2,755.75,14.07,32.23,0.0
2020-10-06 11:00:00,2020-10-06 12:00:00,47.63,63.87,6.53,21.29,17.23,12.12,2.98,0.7,3.04,2.64,6.28,1.14,0.2,67.98,0.37,55.13,578.39,755.15,13.26,32.64,0.0
2020-10-06 12:00:00,2020-10-06 13:00:00,51.51,60.41,3.69,16.42,12.41,10.26,3.43,0.62,3.27,2.31,5.85,1.12,0.2,62.5,0.38,104.58,605.45,754.27,11.99,33.48,0.0
