From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2017-10-06 13:00:00,2017-10-06 14:00:00,59.0,217.0,2.3,35.7,20.9,27.2,31.4,0.55,102.9,0.7,9.2,30.2,,,,,,0.8,34.9,0.0
2017-10-06 14:00:00,2017-10-06 15:00:00,,,,,,25.97,,,,,,,,,,,,,,
2017-10-06 15:00:00,2017-10-06 16:00:00,,,,,,24.8,,,,,,,,,,,,,,
2017-10-06 16:00:00,2017-10-06 17:00:00,,,,,,22.28,,,,,,,,,,,,,,
2017-10-06 17:00:00,2017-10-06 18:00:00,,,,,,25.53,,,,,,,,,,,,,,
2017-10-06 18:00:00,2017-10-06 19:00:00,,,,,,26.15,,,,,,,,,,,,,,
2017-10-06 19:00:00,2017-10-06 20:00:00,71.0,233.0,83.4,160.9,153.4,27.37,7.1,1.92,1.4,0.1,18.2,29.7,,,,,,6.0,30.0,0.0
2017-10-06 20:00:00,2017-10-06 21:00:00,71.0,233.0,96.9,155.8,161.7,32.83,6.3,2.22,2.9,0.1,22.2,30.0,,,,,,7.2,30.0,0.0
2017-10-06 21:00:00,2017-10-06 22:00:00,,,,,,37.05,,,,,,,,,,,,,,
2017-10-06 22:00:00,2017-10-06 23:00:00,81.0,235.5,15.5,118.7,75.75,41.9,8.7,1.44,12.45,2.5,24.0,30.05,,,,,,7.95,28.45,0.0
2017-10-06 23:00:00,2017-10-07 00:00:00,,,,,,39.75,,,,,,,,,,,,,,
2017-10-07 00:00:00,2017-10-07 01:00:00,,,,,,40.82,,,,,,,,,,,,,,
2017-10-07 01:00:00,2017-10-07 02:00:00,,,,,,43.38,,,,,,,,,,,,,,
2017-10-07 02:00:00,2017-10-07 03:00:00,86.0,206.0,12.5,121.5,74.8,45.53,11.0,0.86,6.8,0.0,13.1,29.7,,,,,,2.0,26.4,0.0
2017-10-07 03:00:00,2017-10-07 04:00:00,81.0,197.0,6.0,119.6,68.5,46.7,8.6,0.85,7.2,0.0,12.1,29.7,,,,,,2.0,25.5,0.0
2017-10-07 04:00:00,2017-10-07 05:00:00,,,,,,48.3,,,,,,,,,,,,,,
2017-10-07 05:00:00,2017-10-07 06:00:00,,,,,,46.6,,,,,,,,,,,,,,
2017-10-07 06:00:00,2017-10-07 07:00:00,,,,,,48.12,,,,,,,,,,,,,,
2017-10-07 07:00:00,2017-10-07 08:00:00,,,,,,51.85,,,,,,,,,,,,,,
2017-10-07 08:00:00,2017-10-07 09:00:00,,,,,,55.6,,,,,,,,,,,,,,
2017-10-07 09:00:00,2017-10-07 10:00:00,,,,,,59.7,,,,,,,,,,,,,,
2017-10-07 10:00:00,2017-10-07 11:00:00,,,,,,28.83,,,,,,,,,,,,,,
2017-10-07 11:00:00,2017-10-07 12:00:00,110.0,290.0,5.6,82.9,48.7,47.2,32.5,0.94,66.9,0.6,9.9,30.2,,,,,,3.9,32.3,0.0
2017-10-07 12:00:00,2017-10-07 13:00:00,,,,,,40.15,,,,,,,,,,,,,,
2017-10-07 13:00:00,2017-10-07 14:00:00,60.0,176.0,7.1,76.1,46.3,33.73,15.7,0.63,67.6,0.7,8.9,30.2,,,,,,0.8,34.0,0.0
2017-10-07 14:00:00,2017-10-07 15:00:00,,,,,,30.8,,,,,,,,,,,,,,
2017-10-07 15:00:00,2017-10-07 16:00:00,,,,,,24.13,,,,,,,,,,,,,,
2017-10-07 16:00:00,2017-10-07 17:00:00,57.0,160.0,7.1,81.8,49.25,28.2,13.35,0.71,48.7,0.45,7.7,30.6,,,,,,0.6,33.7,0.0
2017-10-07 17:00:00,2017-10-07 18:00:00,,,,,,31.05,,,,,,,,,,,,,,
2017-10-07 18:00:00,2017-10-07 19:00:00,,,,,,31.8,,,,,,,,,,,,,,
2017-10-07 19:00:00,2017-10-07 20:00:00,,,,,,40.1,,,,,,,,,,,,,,
2017-10-07 20:00:00,2017-10-07 21:00:00,92.0,243.0,71.4,161.3,143.8,43.8,8.5,2.15,2.3,0.1,17.2,29.7,,,,,,5.6,29.4,0.0
2017-10-07 21:00:00,2017-10-07 22:00:00,,,,,,52.88,,,,,,,,,,,,,,
2017-10-07 22:00:00,2017-10-07 23:00:00,127.0,370.0,118.4,134.0,167.5,52.67,9.3,3.09,5.8,0.1,31.1,30.2,,,,,,16.9,25.8,0.0
2017-10-07 23:00:00,2017-10-08 00:00:00,127.0,370.0,117.4,123.6,161.2,58.7,9.0,3.56,5.9,4.0,33.5,30.1,,,,,,15.5,25.7,0.0
2017-10-08 00:00:00,2017-10-08 01:00:00,,,,,,69.2,,,,,,,,,,,,,,
2017-10-08 01:00:00,2017-10-08 02:00:00,127.0,264.0,19.65,132.05,86.2,71.85,13.35,1.42,10.5,0.6,16.95,29.85,,,,,,5.95,26.3,0.0
2017-10-08 02:00:00,2017-10-08 03:00:00,127.0,266.0,17.9,125.1,81.1,74.3,10.0,1.31,8.5,0.1,16.2,29.7,,,,,,5.1,26.0,0.0
2017-10-08 03:00:00,2017-10-08 04:00:00,130.0,263.0,28.5,103.2,78.0,73.1,7.3,1.24,11.8,0.0,14.9,29.7,,,,,,3.6,24.4,0.0
2017-10-08 04:00:00,2017-10-08 05:00:00,,,,,,75.3,,,,,,,,,,,,,,
2017-10-08 05:00:00,2017-10-08 06:00:00,,,,,,82.05,,,,,,,,,,,,,,
2017-10-08 06:00:00,2017-10-08 07:00:00,,,,,,96.95,,,,,,,,,,,,,,
2017-10-08 07:00:00,2017-10-08 08:00:00,,,,,,107.92,,,,,,,,,,,,,,
2017-10-08 08:00:00,2017-10-08 09:00:00,,,,,,112.4,,,,,,,,,,,,,,
2017-10-08 09:00:00,2017-10-08 10:00:00,,,,,,117.48,,,,,,,,,,,,,,
2017-10-08 10:00:00,2017-10-08 11:00:00,,,,,,50.5,,,,,,,,,,,,,,
2017-10-08 11:00:00,2017-10-08 12:00:00,172.0,324.0,2.5,44.1,25.5,86.3,62.4,0.6,32.4,0.1,12.0,29.8,,,,,,2.8,33.0,0.0
2017-10-08 12:00:00,2017-10-08 13:00:00,,,,,,46.77,,,,,,,,,,,,,,
2017-10-08 13:00:00,2017-10-08 14:00:00,146.0,260.0,179.5,9.5,151.0,19.77,,0.02,,0.0,9.7,30.0,,,,,,0.7,33.7,0.0
2017-10-08 14:00:00,2017-10-08 15:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 15:00:00,2017-10-08 16:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 16:00:00,2017-10-08 17:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 17:00:00,2017-10-08 18:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 18:00:00,2017-10-08 19:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 19:00:00,2017-10-08 20:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 20:00:00,2017-10-08 21:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 21:00:00,2017-10-08 22:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 22:00:00,2017-10-08 23:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-08 23:00:00,2017-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 00:00:00,2017-10-09 01:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 01:00:00,2017-10-09 02:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 02:00:00,2017-10-09 03:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 03:00:00,2017-10-09 04:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 04:00:00,2017-10-09 05:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 05:00:00,2017-10-09 06:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 06:00:00,2017-10-09 07:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 07:00:00,2017-10-09 08:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 08:00:00,2017-10-09 09:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 09:00:00,2017-10-09 10:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-09 10:00:00,2017-10-09 11:00:00,,,,,,71.05,,,,,,,,,,,,,,
2017-10-09 11:00:00,2017-10-09 12:00:00,,,,,,73.33,,,,,,,,,,,,,,
2017-10-09 12:00:00,2017-10-09 13:00:00,59.0,144.0,3.5,24.8,16.0,52.17,29.5,0.3,57.2,0.0,18.0,30.0,,,,,,1.0,34.0,0.0
2017-10-09 13:00:00,2017-10-09 14:00:00,49.0,126.0,2.85,27.85,17.15,36.6,32.4,0.21,61.5,0.1,17.6,30.2,,,,,,0.85,34.65,0.0
2017-10-09 14:00:00,2017-10-09 15:00:00,,,,,,27.68,,,,,,,,,,,,,,
2017-10-09 15:00:00,2017-10-09 16:00:00,,,,,,28.9,,,,,,,,,,,,,,
2017-10-09 16:00:00,2017-10-09 17:00:00,,,,,,31.37,,,,,,,,,,,,,,
2017-10-09 17:00:00,2017-10-09 18:00:00,,,,,,32.6,,,,,,,,,,,,,,
2017-10-09 18:00:00,2017-10-09 19:00:00,,,,,,39.82,,,,,,,,,,,,,,
2017-10-09 19:00:00,2017-10-09 20:00:00,,,,,,48.58,,,,,,,,,,,,,,
2017-10-09 20:00:00,2017-10-09 21:00:00,,,,,,50.2,,,,,,,,,,,,,,
2017-10-09 21:00:00,2017-10-09 22:00:00,,,,,,55.53,,,,,,,,,,,,,,
2017-10-09 22:00:00,2017-10-09 23:00:00,,,,,,61.18,,,,,,,,,,,,,,
2017-10-09 23:00:00,2017-10-10 00:00:00,148.0,326.0,54.1,51.7,71.5,66.27,49.2,2.05,8.4,1.1,24.3,30.1,,,,,,6.8,25.9,0.0
2017-10-10 00:00:00,2017-10-10 01:00:00,,,,,,72.02,,,,,,,,,,,,,,
2017-10-10 01:00:00,2017-10-10 02:00:00,,,,,,74.98,,,,,,,,,,,,,,
2017-10-10 02:00:00,2017-10-10 03:00:00,,,,,,80.07,,,,,,,,,,,,,,
2017-10-10 03:00:00,2017-10-10 04:00:00,,,,,,84.33,,,,,,,,,,,,,,
2017-10-10 04:00:00,2017-10-10 05:00:00,,,,,,82.25,,,,,,,,,,,,,,
2017-10-10 05:00:00,2017-10-10 06:00:00,,,,,,88.05,,,,,,,,,,,,,,
2017-10-10 06:00:00,2017-10-10 07:00:00,,,,,,97.3,,,,,,,,,,,,,,
2017-10-10 07:00:00,2017-10-10 08:00:00,,,,,,100.93,,,,,,,,,,,,,,
2017-10-10 08:00:00,2017-10-10 09:00:00,,,,,,103.93,,,,,,,,,,,,,,
2017-10-10 09:00:00,2017-10-10 10:00:00,,,,,,97.6,,,,,,,,,,,,,,
2017-10-10 10:00:00,2017-10-10 11:00:00,,,,,,239.67,,,,,,,,,,,,,,
2017-10-10 11:00:00,2017-10-10 12:00:00,,,,,,77.75,,,,,,,,,,,,,,
2017-10-10 12:00:00,2017-10-10 13:00:00,,,,,,73.55,,,,,,,,,,,,,,
2017-10-10 13:00:00,2017-10-10 14:00:00,,,,,,64.1,,,,,,,,,,,,,,
2017-10-10 14:00:00,2017-10-10 15:00:00,,,,,,54.95,,,,,,,,,,,,,,
2017-10-10 15:00:00,2017-10-10 16:00:00,,,,,,48.6,,,,,,,,,,,,,,
2017-10-10 16:00:00,2017-10-10 17:00:00,,,,,,37.07,,,,,,,,,,,,,,
2017-10-10 17:00:00,2017-10-10 18:00:00,,,,,,35.67,,,,,,,,,,,,,,
2017-10-10 18:00:00,2017-10-10 19:00:00,,,,,,44.8,,,,,,,,,,,,,,
2017-10-10 19:00:00,2017-10-10 20:00:00,,,,,,48.77,,,,,,,,,,,,,,
2017-10-10 20:00:00,2017-10-10 21:00:00,,,,,,60.07,,,,,,,,,,,,,,
2017-10-10 21:00:00,2017-10-10 22:00:00,,,,,,62.83,,,,,,,,,,,,,,
2017-10-10 22:00:00,2017-10-10 23:00:00,,,,,,68.65,,,,,,,,,,,,,,
2017-10-10 23:00:00,2017-10-11 00:00:00,,,,,,65.42,,,,,,,,,,,,,,
2017-10-11 00:00:00,2017-10-11 01:00:00,,,,,,70.4,,,,,,,,,,,,,,
2017-10-11 01:00:00,2017-10-11 02:00:00,,,,,,75.02,,,,,,,,,,,,,,
2017-10-11 02:00:00,2017-10-11 03:00:00,,,,,,75.97,,,,,,,,,,,,,,
2017-10-11 03:00:00,2017-10-11 04:00:00,,,,,,78.5,,,,,,,,,,,,,,
2017-10-11 04:00:00,2017-10-11 05:00:00,,,,,,81.22,,,,,,,,,,,,,,
2017-10-11 05:00:00,2017-10-11 06:00:00,,,,,,82.45,,,,,,,,,,,,,,
2017-10-11 06:00:00,2017-10-11 07:00:00,,,,,,82.03,,,,,,,,,,,,,,
2017-10-11 07:00:00,2017-10-11 08:00:00,,,,,,82.8,,,,,,,,,,,,,,
2017-10-11 08:00:00,2017-10-11 09:00:00,,,,,,74.82,,,,,,,,,,,,,,
2017-10-11 09:00:00,2017-10-11 10:00:00,,,,,,82.67,,,,,,,,,,,,,,
2017-10-11 10:00:00,2017-10-11 11:00:00,,,,,,356.37,,,,,,,,,,,,,,
2017-10-11 11:00:00,2017-10-11 12:00:00,,,,,,74.35,,,,,,,,,,,,,,
2017-10-11 12:00:00,2017-10-11 13:00:00,,,,,,60.57,,,,,,,,,,,,,,
2017-10-11 13:00:00,2017-10-11 14:00:00,,,,,,49.5,,,,,,,,,,,,,,
2017-10-11 14:00:00,2017-10-11 15:00:00,,,,,,43.53,,,,,,,,,,,,,,
2017-10-11 15:00:00,2017-10-11 16:00:00,,,,,,38.83,,,,,,,,,,,,,,
2017-10-11 16:00:00,2017-10-11 17:00:00,,,,,,34.33,,,,,,,,,,,,,,
2017-10-11 17:00:00,2017-10-11 18:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-11 18:00:00,2017-10-11 19:00:00,,,,,,48.0,,,,,,,,,,,,,,
2017-10-11 19:00:00,2017-10-11 20:00:00,,,,,,50.7,,,,,,,,,,,,,,
2017-10-11 20:00:00,2017-10-11 21:00:00,,,,,,52.98,,,,,,,,,,,,,,
2017-10-11 21:00:00,2017-10-11 22:00:00,,,,,,57.37,,,,,,,,,,,,,,
2017-10-11 22:00:00,2017-10-11 23:00:00,,,,,,57.5,,,,,,,,,,,,,,
2017-10-11 23:00:00,2017-10-12 00:00:00,,,,,,66.0,,,,,,,,,,,,,,
2017-10-12 00:00:00,2017-10-12 01:00:00,,,,,,68.25,,,,,,,,,,,,,,
2017-10-12 01:00:00,2017-10-12 02:00:00,,,,,,71.6,,,,,,,,,,,,,,
2017-10-12 02:00:00,2017-10-12 03:00:00,,,,,,73.18,,,,,,,,,,,,,,
2017-10-12 03:00:00,2017-10-12 04:00:00,,,,,,83.85,,,,,,,,,,,,,,
2017-10-12 04:00:00,2017-10-12 05:00:00,,,,,,95.07,,,,,,,,,,,,,,
2017-10-12 05:00:00,2017-10-12 06:00:00,,,,,,110.3,,,,,,,,,,,,,,
2017-10-12 06:00:00,2017-10-12 07:00:00,,,,,,107.12,,,,,,,,,,,,,,
2017-10-12 07:00:00,2017-10-12 08:00:00,,,,,,112.33,,,,,,,,,,,,,,
2017-10-12 08:00:00,2017-10-12 09:00:00,,,,,,98.4,,,,,,,,,,,,,,
2017-10-12 09:00:00,2017-10-12 10:00:00,,,,,,103.33,,,,,,,,,,,,,,
2017-10-12 10:00:00,2017-10-12 11:00:00,,,,,,247.9,,,,,,,,,,,,,,
2017-10-12 11:00:00,2017-10-12 12:00:00,,,,,,68.83,,,,,,,,,,,,,,
2017-10-12 12:00:00,2017-10-12 13:00:00,,,,,,72.58,,,,,,,,,,,,,,
2017-10-12 13:00:00,2017-10-12 14:00:00,,,,,,52.12,,,,,,,,,,,,,,
2017-10-12 14:00:00,2017-10-12 15:00:00,,,,,,57.3,,,,,,,,,,,,,,
2017-10-12 15:00:00,2017-10-12 16:00:00,,,,,,36.75,,,,,,,,,,,,,,
2017-10-12 16:00:00,2017-10-12 17:00:00,,,,,,38.05,,,,,,,,,,,,,,
2017-10-12 17:00:00,2017-10-12 18:00:00,,,,,,46.3,,,,,,,,,,,,,,
2017-10-12 18:00:00,2017-10-12 19:00:00,,,,,,50.07,,,,,,,,,,,,,,
2017-10-12 19:00:00,2017-10-12 20:00:00,,,,,,60.53,,,,,,,,,,,,,,
2017-10-12 20:00:00,2017-10-12 21:00:00,,,,,,71.53,,,,,,,,,,,,,,
2017-10-12 21:00:00,2017-10-12 22:00:00,,,,,,77.5,,,,,,,,,,,,,,
2017-10-12 22:00:00,2017-10-12 23:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-12 23:00:00,2017-10-13 00:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 00:00:00,2017-10-13 01:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 01:00:00,2017-10-13 02:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 02:00:00,2017-10-13 03:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 03:00:00,2017-10-13 04:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 04:00:00,2017-10-13 05:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 05:00:00,2017-10-13 06:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 06:00:00,2017-10-13 07:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 07:00:00,2017-10-13 08:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 08:00:00,2017-10-13 09:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 09:00:00,2017-10-13 10:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 10:00:00,2017-10-13 11:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 11:00:00,2017-10-13 12:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-13 12:00:00,2017-10-13 13:00:00,,,,,,62.6,,,,,,,,,,,,,,
2017-10-13 13:00:00,2017-10-13 14:00:00,,,,,,57.57,,,,,,,,,,,,,,
2017-10-13 14:00:00,2017-10-13 15:00:00,,,,,,51.6,,,,,,,,,,,,,,
2017-10-13 15:00:00,2017-10-13 16:00:00,,,,,,37.25,,,,,,,,,,,,,,
2017-10-13 16:00:00,2017-10-13 17:00:00,,,,,,39.25,,,,,,,,,,,,,,
2017-10-13 17:00:00,2017-10-13 18:00:00,,,,,,41.33,,,,,,,,,,,,,,
2017-10-13 18:00:00,2017-10-13 19:00:00,,,,,,47.0,,,,,,,,,,,,,,
2017-10-13 19:00:00,2017-10-13 20:00:00,,,,,,51.9,,,,,,,,,,,,,,
2017-10-13 20:00:00,2017-10-13 21:00:00,,,,,,70.95,,,,,,,,,,,,,,
2017-10-13 21:00:00,2017-10-13 22:00:00,,,,,,68.08,,,,,,,,,,,,,,
2017-10-13 22:00:00,2017-10-13 23:00:00,,,,,,80.18,,,,,,,,,,,,,,
2017-10-13 23:00:00,2017-10-14 00:00:00,,,,,,94.48,,,,,,,,,,,,,,
2017-10-14 00:00:00,2017-10-14 01:00:00,,,,,,101.1,,,,,,,,,,,,,,
2017-10-14 01:00:00,2017-10-14 02:00:00,,,,,,98.38,,,,,,,,,,,,,,
2017-10-14 02:00:00,2017-10-14 03:00:00,,,,,,103.43,,,,,,,,,,,,,,
2017-10-14 03:00:00,2017-10-14 04:00:00,,,,,,104.95,,,,,,,,,,,,,,
2017-10-14 04:00:00,2017-10-14 05:00:00,,,,,,105.8,,,,,,,,,,,,,,
2017-10-14 05:00:00,2017-10-14 06:00:00,,,,,,109.73,,,,,,,,,,,,,,
2017-10-14 06:00:00,2017-10-14 07:00:00,,,,,,115.6,,,,,,,,,,,,,,
2017-10-14 07:00:00,2017-10-14 08:00:00,,,,,,125.55,,,,,,,,,,,,,,
2017-10-14 08:00:00,2017-10-14 09:00:00,,,,,,122.05,,,,,,,,,,,,,,
2017-10-14 09:00:00,2017-10-14 10:00:00,,,,,,97.13,,,,,,,,,,,,,,
2017-10-14 10:00:00,2017-10-14 11:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 11:00:00,2017-10-14 12:00:00,,,,,,66.2,,,,,,,,,,,,,,
2017-10-14 12:00:00,2017-10-14 13:00:00,,,,,,61.0,,,,,,,,,,,,,,
2017-10-14 13:00:00,2017-10-14 14:00:00,,,,,,54.63,,,,,,,,,,,,,,
2017-10-14 14:00:00,2017-10-14 15:00:00,,,,,,49.73,,,,,,,,,,,,,,
2017-10-14 15:00:00,2017-10-14 16:00:00,,,,,,47.23,,,,,,,,,,,,,,
2017-10-14 16:00:00,2017-10-14 17:00:00,,,,,,40.55,,,,,,,,,,,,,,
2017-10-14 17:00:00,2017-10-14 18:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 18:00:00,2017-10-14 19:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 19:00:00,2017-10-14 20:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 20:00:00,2017-10-14 21:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 21:00:00,2017-10-14 22:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 22:00:00,2017-10-14 23:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-14 23:00:00,2017-10-15 00:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 00:00:00,2017-10-15 01:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 01:00:00,2017-10-15 02:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 02:00:00,2017-10-15 03:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 03:00:00,2017-10-15 04:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 04:00:00,2017-10-15 05:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 05:00:00,2017-10-15 06:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 06:00:00,2017-10-15 07:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 07:00:00,2017-10-15 08:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 08:00:00,2017-10-15 09:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 09:00:00,2017-10-15 10:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 10:00:00,2017-10-15 11:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 11:00:00,2017-10-15 12:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 12:00:00,2017-10-15 13:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 13:00:00,2017-10-15 14:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 14:00:00,2017-10-15 15:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 15:00:00,2017-10-15 16:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 16:00:00,2017-10-15 17:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 17:00:00,2017-10-15 18:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 18:00:00,2017-10-15 19:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 19:00:00,2017-10-15 20:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 20:00:00,2017-10-15 21:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 21:00:00,2017-10-15 22:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 22:00:00,2017-10-15 23:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-15 23:00:00,2017-10-16 00:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 00:00:00,2017-10-16 01:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 01:00:00,2017-10-16 02:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 02:00:00,2017-10-16 03:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 03:00:00,2017-10-16 04:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 04:00:00,2017-10-16 05:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 05:00:00,2017-10-16 06:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 06:00:00,2017-10-16 07:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 07:00:00,2017-10-16 08:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 08:00:00,2017-10-16 09:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 09:00:00,2017-10-16 10:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 10:00:00,2017-10-16 11:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 11:00:00,2017-10-16 12:00:00,,,,,,,,,,,,,,,,,,,,
2017-10-16 12:00:00,2017-10-16 13:00:00,,,,,,1.55,,,,,,,,,,,,,,
2017-10-16 13:00:00,2017-10-16 14:00:00,,,,,,2.27,,,,,,,,,,,,,,
2017-10-16 14:00:00,2017-10-16 15:00:00,,,,,,8.4,,,,,,,,,,,,,,
2017-10-16 15:00:00,2017-10-16 16:00:00,,,,,,42.2,,,,,,,,,,,,,,
2017-10-16 16:00:00,2017-10-16 17:00:00,,,,,,57.0,,,,,,,,,,,,,,
2017-10-16 17:00:00,2017-10-16 18:00:00,,,,,,46.53,,,,,,,,,,,,,,
2017-10-16 18:00:00,2017-10-16 19:00:00,,,,,,48.57,,,,,,,,,,,,,,
2017-10-16 19:00:00,2017-10-16 20:00:00,,,,,,57.33,,,,,,,,,,,,,,
2017-10-16 20:00:00,2017-10-16 21:00:00,,,,,,62.05,,,,,,,,,,,,,,
2017-10-16 21:00:00,2017-10-16 22:00:00,,,,,,68.1,,,,,,,,,,,,,,
2017-10-16 22:00:00,2017-10-16 23:00:00,,,,,,74.15,,,,,,,,,,,,,,
2017-10-16 23:00:00,2017-10-17 00:00:00,,,,,,79.72,,,,,,,,,,,,,,
2017-10-17 00:00:00,2017-10-17 01:00:00,,,,,,79.73,,,,,,,,,,,,,,
2017-10-17 01:00:00,2017-10-17 02:00:00,,,,,,75.98,,,,,,,,,,,,,,
2017-10-17 02:00:00,2017-10-17 03:00:00,,,,,,80.12,,,,,,,,,,,,,,
2017-10-17 03:00:00,2017-10-17 04:00:00,,,,,,77.87,,,,,,,,,,,,,,
2017-10-17 04:00:00,2017-10-17 05:00:00,,,,,,87.77,,,,,,,,,,,,,,
2017-10-17 05:00:00,2017-10-17 06:00:00,,,,,,100.75,,,,,,,,,,,,,,
2017-10-17 06:00:00,2017-10-17 07:00:00,,,,,,103.03,,,,,,,,,,,,,,
2017-10-17 07:00:00,2017-10-17 08:00:00,,,,,,105.9,,,,,,,,,,,,,,
2017-10-17 08:00:00,2017-10-17 09:00:00,,,,,,104.45,,,,,,,,,,,,,,
2017-10-17 09:00:00,2017-10-17 10:00:00,,,,,,101.6,,,,,,,,,,,,,,
2017-10-17 10:00:00,2017-10-17 11:00:00,,,,,,128.95,,,,,,,,,,,,,,
2017-10-17 11:00:00,2017-10-17 12:00:00,,,,,,67.73,,,,,,,,,,,,,,
2017-10-17 12:00:00,2017-10-17 13:00:00,,,,,,60.87,,,,,,,,,,,,,,
2017-10-17 13:00:00,2017-10-17 14:00:00,,,,,,53.38,,,,,,,,,,,,,,
2017-10-17 14:00:00,2017-10-17 15:00:00,,,,,,40.1,,,,,,,,,,,,,,
2017-10-17 15:00:00,2017-10-17 16:00:00,,,,,,35.57,,,,,,,,,,,,,,
2017-10-17 16:00:00,2017-10-17 17:00:00,,,,,,32.85,,,,,,,,,,,,,,
2017-10-17 17:00:00,2017-10-17 18:00:00,,,,,,43.6,,,,,,,,,,,,,,
