From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2019-09-27 10:00:00,2019-09-27 11:00:00,10.0,19.95,13.65,6.78,20.45,3.9,2.67,0.35,5.75,0.47,,2.0,,27.55,72.62,0.82,326.75,347.28,0.05,,0.0
2019-09-27 11:00:00,2019-09-27 12:00:00,10.05,17.1,8.75,8.68,17.47,3.8,2.05,0.3,5.87,0.38,,1.3,,27.85,71.88,0.77,326.52,402.77,0.0,,0.0
2019-09-27 12:00:00,2019-09-27 13:00:00,12.05,44.02,5.4,9.78,15.2,3.83,2.05,0.3,7.32,0.3,,1.0,,28.88,67.22,1.07,330.15,593.75,0.0,,0.0
2019-09-27 13:00:00,2019-09-27 14:00:00,14.15,99.03,2.38,10.3,12.73,3.97,2.05,0.18,8.28,0.3,,0.82,,29.1,67.45,0.97,339.57,490.68,0.0,,0.0
2019-09-27 14:00:00,2019-09-27 15:00:00,18.95,37.25,1.85,10.72,12.65,3.4,1.75,0.08,7.68,0.25,,0.7,,29.22,66.7,0.9,339.15,332.35,0.0,,0.0
2019-09-27 15:00:00,2019-09-27 16:00:00,18.05,28.23,2.35,10.82,13.22,3.62,1.85,0.1,7.85,0.2,,0.7,,28.58,70.12,0.9,346.88,242.7,0.0,,0.0
2019-09-27 16:00:00,2019-09-27 17:00:00,19.93,30.88,4.08,9.15,13.27,3.4,1.42,0.35,6.38,0.2,,0.67,,27.88,70.67,0.82,354.13,132.33,0.0,,0.0
2019-09-27 17:00:00,2019-09-27 18:00:00,17.95,36.77,8.45,6.6,15.1,3.35,1.22,0.38,5.77,0.23,,0.6,,27.38,74.15,0.5,348.8,51.62,0.0,,0.0
2019-09-27 18:00:00,2019-09-27 19:00:00,17.3,34.1,13.2,6.2,19.47,3.05,1.45,0.45,5.92,0.4,,0.77,,26.8,76.55,0.5,187.5,21.82,0.0,,0.0
2019-09-27 19:00:00,2019-09-27 20:00:00,26.4,61.02,16.7,5.3,22.07,3.12,1.48,0.57,5.53,0.85,,1.32,,25.75,80.15,0.3,95.25,18.92,0.0,,0.0
2019-09-27 20:00:00,2019-09-27 21:00:00,37.67,89.0,19.25,3.55,22.85,3.27,1.75,0.8,6.07,2.22,,2.67,,25.35,82.85,0.2,284.9,18.82,0.0,,0.0
2019-09-27 21:00:00,2019-09-27 22:00:00,28.48,37.88,20.0,1.93,21.98,3.08,1.77,0.5,5.8,1.95,,2.33,,25.1,83.2,0.22,299.6,18.75,0.0,,0.0
2019-09-27 22:00:00,2019-09-27 23:00:00,13.93,23.43,20.38,0.85,21.25,3.12,1.83,0.68,5.33,1.57,,1.82,,25.07,83.03,0.43,322.45,18.6,0.0,,0.0
2019-09-27 23:00:00,2019-09-28 00:00:00,12.12,25.88,19.67,2.38,22.05,2.95,1.8,0.57,5.2,1.33,,1.5,,25.32,81.9,0.53,334.8,18.75,0.0,,0.0
2019-09-28 00:00:00,2019-09-28 01:00:00,16.88,40.48,19.5,2.02,21.52,2.97,1.55,0.5,4.85,0.9,,1.2,,24.85,83.72,0.28,314.95,18.7,0.0,,0.0
2019-09-28 01:00:00,2019-09-28 02:00:00,13.95,21.68,19.52,1.45,20.97,2.73,1.57,0.53,5.33,0.73,,1.08,,24.7,84.38,0.28,314.85,19.05,0.0,,0.0
2019-09-28 02:00:00,2019-09-28 03:00:00,13.1,21.95,20.45,0.88,21.38,2.67,1.6,0.85,5.55,0.62,,0.92,,24.45,84.93,0.2,309.02,18.93,0.0,,0.0
2019-09-28 03:00:00,2019-09-28 04:00:00,15.93,21.02,21.3,0.73,22.05,2.73,1.62,0.33,5.95,0.58,,0.9,,24.4,85.23,0.28,315.05,19.02,0.0,,0.0
2019-09-28 04:00:00,2019-09-28 05:00:00,14.3,21.95,22.43,0.75,23.2,2.8,1.83,0.55,5.5,0.7,,0.95,,24.55,85.3,0.45,95.0,18.85,0.0,,0.0
2019-09-28 05:00:00,2019-09-28 06:00:00,22.4,66.38,23.3,1.92,25.27,2.58,2.0,0.78,5.62,1.67,,2.42,,24.3,85.62,0.22,315.32,18.77,0.0,,0.0
2019-09-28 06:00:00,2019-09-28 07:00:00,6.38,20.7,23.55,0.83,24.48,2.77,1.85,0.47,4.98,1.65,,2.27,,24.3,85.88,0.2,302.52,23.38,0.0,,0.0
2019-09-28 07:00:00,2019-09-28 08:00:00,17.02,23.82,23.95,0.5,24.23,2.62,1.85,0.4,5.33,1.3,,1.85,,24.45,85.82,0.4,322.93,65.53,0.0,,0.0
2019-09-28 08:00:00,2019-09-28 09:00:00,18.12,27.85,23.73,1.4,24.75,2.83,1.9,0.75,4.9,1.03,,1.5,,25.2,84.08,0.6,326.0,179.07,0.0,,0.0
2019-09-28 09:00:00,2019-09-28 10:00:00,21.75,35.7,15.5,5.85,21.4,3.08,2.3,0.8,5.3,0.68,,1.05,,27.3,74.65,0.97,335.65,417.0,0.0,,0.0
2019-09-28 10:00:00,2019-09-28 11:00:00,15.0,32.17,11.33,7.92,19.32,3.2,2.9,0.75,6.1,0.53,,0.72,,28.65,68.92,1.15,341.95,551.55,0.0,,0.0
2019-09-28 11:00:00,2019-09-28 12:00:00,,47.42,7.58,9.18,16.82,3.23,2.22,0.43,5.88,0.4,,0.57,,29.15,67.15,0.85,343.0,409.45,0.0,,0.0
2019-09-28 12:00:00,2019-09-28 13:00:00,10.03,21.93,8.6,8.97,17.62,3.52,2.92,0.77,5.98,0.3,,0.55,,29.62,64.68,0.9,262.0,453.43,0.0,,0.0
2019-09-28 13:00:00,2019-09-28 14:00:00,11.1,27.75,9.12,11.82,21.05,3.87,2.62,0.9,6.05,0.48,,0.55,,30.58,60.67,1.05,90.58,605.75,0.0,,0.0
2019-09-28 14:00:00,2019-09-28 15:00:00,13.88,32.83,6.58,13.0,19.65,3.33,2.33,0.65,6.15,1.3,,0.72,,30.67,59.08,1.25,7.68,556.43,0.0,,0.0
2019-09-28 15:00:00,2019-09-28 16:00:00,10.85,40.7,7.17,9.83,17.07,3.3,1.97,0.5,6.05,1.75,,0.88,,30.38,60.33,1.05,5.58,344.7,0.0,,0.0
2019-09-28 16:00:00,2019-09-28 17:00:00,7.58,27.48,8.95,9.95,18.98,3.2,2.1,0.82,5.97,2.38,,1.9,,29.32,65.8,0.83,16.35,131.02,0.0,,0.0
2019-09-28 17:00:00,2019-09-28 18:00:00,23.85,74.28,11.23,8.7,19.95,3.5,2.15,0.5,6.43,4.95,,4.67,,27.8,70.7,0.9,24.52,54.02,0.0,,0.0
2019-09-28 18:00:00,2019-09-28 19:00:00,20.0,87.58,13.08,7.83,20.93,3.28,2.25,0.3,6.15,6.23,,5.6,,25.9,78.1,0.82,96.58,27.25,0.0,,0.12
2019-09-28 19:00:00,2019-09-28 20:00:00,19.68,278.12,15.28,5.9,21.18,3.1,2.3,0.5,6.2,6.22,,5.27,,24.92,84.22,0.38,332.43,18.7,0.0,,0.0
2019-09-28 20:00:00,2019-09-28 21:00:00,11.05,152.78,19.62,2.17,21.85,2.92,2.15,0.53,6.38,4.9,,3.97,,24.98,84.7,0.33,317.95,19.03,0.0,,0.0
2019-09-28 21:00:00,2019-09-28 22:00:00,12.88,33.15,20.2,1.38,21.62,2.95,2.02,0.62,6.97,3.77,,3.12,,24.9,84.72,0.32,322.9,18.95,0.0,,0.0
2019-09-28 22:00:00,2019-09-28 23:00:00,9.93,30.93,20.4,1.6,22.07,2.62,2.0,0.57,6.6,2.95,,2.47,,24.75,85.3,0.25,310.0,19.05,0.0,,0.0
2019-09-28 23:00:00,2019-09-29 00:00:00,7.9,17.48,19.62,1.62,21.32,2.88,2.0,0.68,5.9,2.33,,1.97,,24.65,85.2,0.55,337.75,18.92,0.0,,0.0
2019-09-29 00:00:00,2019-09-29 01:00:00,4.88,9.28,18.38,2.0,20.43,2.67,1.88,1.25,6.0,1.78,,1.55,,24.7,85.0,0.25,323.57,18.95,0.0,,0.0
2019-09-29 01:00:00,2019-09-29 02:00:00,2.25,11.88,19.45,1.12,20.6,2.33,1.8,0.42,6.12,1.52,,1.32,,24.55,85.58,0.25,296.92,18.95,0.0,,0.0
2019-09-29 02:00:00,2019-09-29 03:00:00,10.0,16.82,18.95,1.23,20.2,2.65,1.93,0.52,5.92,1.3,,1.2,,24.7,85.53,0.38,315.75,18.88,0.0,,0.0
2019-09-29 03:00:00,2019-09-29 04:00:00,10.2,20.85,19.15,2.05,21.27,2.95,2.0,0.5,6.1,1.12,,1.08,,24.55,85.35,0.3,312.25,18.92,0.0,,0.0
2019-09-29 04:00:00,2019-09-29 05:00:00,15.88,22.93,19.35,1.73,21.12,2.5,2.15,0.55,6.12,1.02,,0.9,,24.53,84.82,0.53,322.12,18.8,0.0,,0.0
2019-09-29 05:00:00,2019-09-29 06:00:00,13.0,20.1,18.25,2.27,20.6,2.55,2.23,0.85,5.8,0.95,,0.88,,24.47,84.42,0.35,321.28,18.82,0.0,,0.0
2019-09-29 06:00:00,2019-09-29 07:00:00,12.95,20.0,19.6,1.03,20.68,2.68,2.27,0.58,5.78,0.85,,0.8,,24.23,84.92,0.25,312.35,23.85,0.0,,0.0
2019-09-29 07:00:00,2019-09-29 08:00:00,12.0,17.1,20.95,1.0,21.98,2.27,2.27,0.68,5.62,0.73,,0.78,,25.1,82.4,0.33,316.35,122.7,0.0,,0.0
2019-09-29 08:00:00,2019-09-29 09:00:00,12.12,26.65,19.57,1.8,21.42,2.53,2.2,0.53,6.47,0.6,,0.68,,27.22,73.58,0.7,324.1,321.9,0.0,,0.0
2019-09-29 09:00:00,2019-09-29 10:00:00,15.95,30.85,14.5,5.7,20.23,3.12,2.17,0.7,6.92,0.38,,0.55,,28.52,69.85,0.85,342.65,396.32,0.0,,0.0
2019-09-29 10:00:00,2019-09-29 11:00:00,14.85,27.12,12.6,6.95,19.6,3.43,2.48,0.6,6.72,0.3,,0.5,,28.4,70.75,0.85,351.02,362.05,0.0,,0.0
2019-09-29 11:00:00,2019-09-29 12:00:00,11.05,26.02,12.12,9.3,21.48,3.03,2.27,0.78,7.3,0.6,,0.47,,29.73,65.5,2.3,300.4,535.52,0.0,,0.0
2019-09-29 12:00:00,2019-09-29 13:00:00,13.03,28.88,9.5,12.5,22.0,3.15,2.48,0.22,7.1,0.47,,0.43,,30.62,60.98,1.12,181.75,574.48,0.0,,0.0
2019-09-29 13:00:00,2019-09-29 14:00:00,14.4,31.88,9.0,12.72,21.8,3.65,1.92,0.5,7.2,1.27,,1.0,,30.6,62.8,0.85,27.05,561.38,0.0,,0.0
2019-09-29 14:00:00,2019-09-29 15:00:00,25.77,55.15,10.95,10.4,21.42,3.48,1.92,0.35,6.53,2.35,,4.1,,30.48,62.43,1.02,10.8,449.65,0.0,,0.0
2019-09-29 15:00:00,2019-09-29 16:00:00,19.55,85.9,12.07,10.48,22.6,3.55,2.25,0.5,6.45,3.2,,6.47,,29.88,64.15,1.05,90.62,385.93,0.0,,0.0
2019-09-29 16:00:00,2019-09-29 17:00:00,7.58,31.0,13.55,9.8,23.42,3.58,1.9,0.4,6.28,3.45,,4.58,,29.4,66.0,1.1,9.2,210.07,0.0,,0.0
2019-09-29 17:00:00,2019-09-29 18:00:00,23.62,33.83,17.12,8.78,25.95,3.3,2.5,0.52,5.83,3.52,,3.97,,28.4,70.33,0.9,178.47,80.62,0.0,,0.0
2019-09-29 18:00:00,2019-09-29 19:00:00,12.88,21.45,24.2,5.95,30.2,3.17,2.15,0.5,7.12,2.45,,2.5,,27.55,74.43,0.57,255.77,23.88,0.0,,0.0
2019-09-29 19:00:00,2019-09-29 20:00:00,10.5,21.95,26.88,3.0,29.93,2.98,1.92,0.53,6.35,1.93,,1.75,,26.52,79.0,0.38,326.12,19.02,0.0,,0.0
2019-09-29 20:00:00,2019-09-29 21:00:00,23.9,24.0,29.4,1.07,30.5,2.8,1.93,0.53,5.88,1.45,,1.4,,26.2,81.83,0.4,326.43,19.0,0.0,,0.0
2019-09-29 21:00:00,2019-09-29 22:00:00,16.65,27.85,28.23,2.17,30.45,3.1,1.82,0.57,6.75,1.1,,1.2,,25.75,82.0,0.43,324.62,18.7,0.0,,0.0
2019-09-29 22:00:00,2019-09-29 23:00:00,7.03,14.47,27.55,2.1,29.75,2.8,1.77,0.53,6.15,0.85,,0.97,,25.4,82.57,0.38,323.12,18.92,0.0,,0.0
2019-09-29 23:00:00,2019-09-30 00:00:00,7.92,10.12,28.05,0.67,28.3,2.58,1.72,0.7,6.18,0.7,,0.82,,25.0,84.1,0.22,301.2,18.85,0.0,,0.0
2019-09-30 00:00:00,2019-09-30 01:00:00,6.22,12.88,28.95,,27.95,2.45,1.7,0.53,6.07,0.6,,0.75,,24.92,84.78,0.28,312.3,19.17,0.0,,0.0
2019-09-30 01:00:00,2019-09-30 02:00:00,12.85,16.85,27.32,0.4,27.73,2.5,1.75,0.77,6.8,0.57,,0.73,,24.92,84.85,0.25,313.62,18.9,0.0,,0.0
2019-09-30 02:00:00,2019-09-30 03:00:00,9.22,15.05,27.08,0.5,27.23,2.7,1.8,0.78,5.92,0.58,,0.67,,24.9,85.15,0.27,305.85,18.88,0.0,,0.0
2019-09-30 03:00:00,2019-09-30 04:00:00,,,26.98,0.1,26.85,2.42,1.98,0.62,6.5,0.6,,0.55,,24.8,85.52,0.28,316.35,18.95,0.0,,0.0
2019-09-30 04:00:00,2019-09-30 05:00:00,15.15,22.7,26.52,0.6,26.45,3.15,1.98,0.4,6.12,0.53,,0.57,,24.73,85.55,0.27,319.77,18.83,0.0,,0.0
2019-09-30 05:00:00,2019-09-30 06:00:00,19.85,23.0,20.05,2.17,22.25,3.67,2.0,0.42,6.43,0.47,,0.53,,24.55,85.65,0.17,308.07,18.72,0.0,,0.0
2019-09-30 06:00:00,2019-09-30 07:00:00,16.12,34.58,17.68,4.58,22.3,5.5,2.12,0.33,6.5,0.5,,0.53,,24.52,85.8,0.33,310.95,38.15,0.0,,0.0
2019-09-30 07:00:00,2019-09-30 08:00:00,19.88,119.92,17.72,5.03,22.77,6.38,2.12,0.47,6.57,0.57,,0.57,,25.25,84.88,0.47,325.7,75.12,0.0,,0.0
2019-09-30 08:00:00,2019-09-30 09:00:00,17.15,36.05,22.75,2.73,25.53,5.77,2.18,0.33,6.43,0.6,,0.5,,25.77,84.22,0.65,329.45,165.05,0.0,,0.0
2019-09-30 09:00:00,2019-09-30 10:00:00,21.73,38.77,27.75,2.35,30.15,4.88,2.45,0.35,6.58,0.57,,0.5,,27.17,80.78,0.57,338.2,358.42,0.0,,0.0
2019-09-30 10:00:00,2019-09-30 11:00:00,13.82,43.83,24.93,3.2,28.13,4.8,2.25,0.23,5.85,0.5,,0.45,,27.48,77.22,0.6,333.17,254.65,0.0,,0.0
2019-09-30 11:00:00,2019-09-30 12:00:00,8.88,18.88,,,,,2.33,0.28,5.22,0.45,,0.33,,28.15,75.05,0.82,336.95,375.65,0.0,,0.0
2019-09-30 12:00:00,2019-09-30 13:00:00,6.05,12.2,,,,,2.8,0.38,4.92,0.28,,0.03,,28.75,71.68,1.05,177.2,432.1,0.0,,0.0
2019-09-30 13:00:00,2019-09-30 14:00:00,8.05,25.5,,,,,2.7,0.33,4.58,0.5,,0.18,,29.1,69.45,1.0,91.93,372.48,0.0,,0.0
2019-09-30 14:00:00,2019-09-30 15:00:00,10.15,51.1,12.72,6.1,18.85,0.8,1.5,0.47,5.08,4.35,,1.82,,29.08,68.25,1.2,12.05,306.32,0.0,,0.0
2019-09-30 15:00:00,2019-09-30 16:00:00,14.95,53.92,8.78,5.92,14.78,0.93,1.47,0.55,4.5,5.88,,5.8,,29.02,69.25,1.2,13.95,298.75,0.0,,0.0
2019-09-30 16:00:00,2019-09-30 17:00:00,14.32,56.88,9.22,6.05,15.35,1.55,1.95,0.62,5.35,5.75,,6.85,,29.1,68.75,1.25,15.5,255.25,0.0,,0.0
2019-09-30 17:00:00,2019-09-30 18:00:00,24.02,74.38,11.65,6.0,17.75,1.75,2.0,0.5,4.38,5.88,,9.6,,28.33,71.38,0.93,14.17,84.48,0.0,,0.0
2019-09-30 18:00:00,2019-09-30 19:00:00,24.73,78.85,19.53,4.62,24.23,1.43,2.28,0.57,4.3,6.65,,10.68,,27.53,75.48,0.57,181.6,27.55,0.0,,0.0
2019-09-30 19:00:00,2019-09-30 20:00:00,16.88,51.95,28.1,2.83,30.95,0.72,2.67,0.42,4.1,6.38,,7.8,,27.05,78.45,0.65,92.35,18.9,0.0,,0.0
2019-09-30 20:00:00,2019-09-30 21:00:00,13.93,31.68,35.25,1.9,37.2,0.55,3.08,0.43,4.5,5.97,,5.4,,26.68,80.77,0.47,354.62,18.7,0.0,,0.25
2019-09-30 21:00:00,2019-09-30 22:00:00,12.05,32.92,41.62,0.65,42.32,0.3,3.15,0.45,4.45,4.4,,4.03,,26.5,81.65,0.45,352.55,18.85,0.0,,0.0
2019-09-30 22:00:00,2019-09-30 23:00:00,13.88,33.0,40.85,0.47,40.95,0.3,2.45,0.43,4.35,3.17,,3.0,,25.97,83.08,0.45,331.9,18.88,0.0,,0.0
2019-09-30 23:00:00,2019-10-01 00:00:00,10.9,35.88,37.47,,36.08,0.35,2.3,0.45,4.45,2.33,,2.35,,25.65,84.15,0.38,340.92,18.95,0.0,,0.12
2019-10-01 00:00:00,2019-10-01 01:00:00,7.95,19.6,36.25,,34.1,0.25,2.18,0.65,4.58,1.83,,1.88,,25.4,85.08,0.3,344.12,18.9,0.0,,0.0
2019-10-01 01:00:00,2019-10-01 02:00:00,6.95,12.22,34.48,,32.9,0.15,2.12,0.4,4.35,1.45,,1.67,,25.38,85.47,0.3,335.95,18.85,0.0,,0.0
2019-10-01 02:00:00,2019-10-01 03:00:00,6.0,19.73,32.75,,31.2,0.1,2.02,0.55,4.05,1.15,,1.48,,25.32,85.67,0.33,330.0,18.8,0.0,,0.0
2019-10-01 03:00:00,2019-10-01 04:00:00,6.0,20.95,31.57,0.1,30.72,,1.98,0.35,3.92,0.9,,1.32,,25.3,85.8,0.38,331.45,18.82,0.0,,0.0
2019-10-01 04:00:00,2019-10-01 05:00:00,6.1,21.0,30.17,,29.2,0.1,1.9,0.25,4.3,0.78,,1.12,,25.32,85.72,0.4,336.43,18.88,0.0,,0.0
2019-10-01 05:00:00,2019-10-01 06:00:00,9.0,14.22,29.93,,28.95,0.1,1.85,0.25,4.42,0.62,,1.0,,25.35,85.78,0.33,332.25,18.88,0.0,,0.0
2019-10-01 06:00:00,2019-10-01 07:00:00,9.25,21.73,30.22,,27.98,0.42,1.82,0.33,4.65,0.6,,0.9,,25.38,85.82,0.3,330.7,27.23,0.0,,0.0
2019-10-01 07:00:00,2019-10-01 08:00:00,17.02,23.93,30.4,,28.55,0.3,1.85,0.4,4.62,0.6,,0.88,,25.8,85.63,0.43,332.65,95.45,0.0,,0.0
2019-10-01 08:00:00,2019-10-01 09:00:00,17.95,28.82,29.33,0.6,28.75,0.25,2.1,0.4,4.78,0.6,,0.8,,27.38,80.8,0.5,335.52,238.85,0.0,,0.0
2019-10-01 09:00:00,2019-10-01 10:00:00,17.48,44.45,25.75,3.07,28.88,0.63,2.75,0.43,6.57,0.65,,0.7,,28.65,75.58,0.6,188.97,268.23,0.0,,0.0
2019-10-01 10:00:00,2019-10-01 11:00:00,30.73,54.65,8.45,6.33,14.78,1.65,1.97,0.45,4.55,12.2,,15.75,,29.52,69.22,0.82,31.55,483.73,0.0,,0.0
2019-10-01 11:00:00,2019-10-01 12:00:00,23.0,57.88,9.03,6.35,15.4,1.27,2.08,0.93,4.85,12.38,,21.0,,29.77,68.58,0.75,34.62,438.88,0.0,,0.0
2019-10-01 12:00:00,2019-10-01 13:00:00,23.1,59.92,16.12,6.73,22.85,1.3,2.38,0.73,4.4,7.18,,22.3,,30.05,68.1,0.95,67.23,507.85,0.0,,0.0
2019-10-01 13:00:00,2019-10-01 14:00:00,26.1,90.9,21.6,6.17,27.83,1.23,2.18,0.47,4.62,3.8,,12.77,,30.33,66.2,0.98,40.35,490.62,0.0,,0.0
2019-10-01 14:00:00,2019-10-01 15:00:00,28.82,93.92,18.52,7.38,25.95,1.38,1.77,0.43,4.38,2.1,,6.88,,30.2,65.93,0.98,34.75,498.0,0.0,,0.0
2019-10-01 15:00:00,2019-10-01 16:00:00,24.05,83.38,16.6,7.03,23.65,0.58,1.25,0.57,4.38,2.1,,6.75,,30.05,65.85,0.9,35.95,410.77,0.0,,0.0
2019-10-01 16:00:00,2019-10-01 17:00:00,26.1,101.35,23.15,5.6,28.85,1.9,4.42,0.47,4.92,2.43,,3.8,,29.55,67.62,0.77,42.62,216.9,0.0,,0.0
2019-10-01 17:00:00,2019-10-01 18:00:00,29.05,133.88,29.15,4.12,33.3,0.23,1.27,0.88,3.72,5.82,,4.62,,28.53,72.08,0.65,32.45,92.65,0.0,,0.0
2019-10-01 18:00:00,2019-10-01 19:00:00,31.12,120.5,28.0,3.42,31.48,0.17,1.38,0.82,3.9,6.75,,7.12,,27.7,76.55,0.5,34.85,25.9,0.0,,0.0
2019-10-01 19:00:00,2019-10-01 20:00:00,34.83,118.05,30.38,2.2,32.65,0.1,1.5,0.97,4.38,6.62,,10.82,,27.27,78.23,0.3,107.67,18.93,0.0,,0.0
2019-10-01 20:00:00,2019-10-01 21:00:00,29.77,75.5,32.48,0.6,32.08,0.1,1.82,1.17,4.03,7.43,,11.95,,26.58,80.95,0.33,321.33,18.9,0.15,,0.0
2019-10-01 21:00:00,2019-10-01 22:00:00,23.77,46.95,33.32,,31.35,0.3,1.8,1.07,3.88,6.62,,9.88,,25.98,83.72,0.25,319.85,18.82,0.0,,0.0
2019-10-01 22:00:00,2019-10-01 23:00:00,18.05,36.33,33.88,0.1,31.93,0.1,1.8,0.75,3.98,4.85,,7.22,,25.78,84.43,0.22,323.72,18.82,0.0,,0.0
2019-10-01 23:00:00,2019-10-02 00:00:00,19.75,37.92,33.38,,31.88,0.1,1.78,0.57,3.5,3.6,,5.42,,25.68,84.5,0.25,328.1,18.65,0.0,,0.0
2019-10-02 00:00:00,2019-10-02 01:00:00,13.5,26.43,32.45,,29.98,,1.6,0.5,4.17,2.68,,4.2,,25.4,85.25,0.17,337.7,18.9,0.0,,0.0
2019-10-02 01:00:00,2019-10-02 02:00:00,27.62,56.9,31.23,,29.55,,1.63,0.55,3.45,2.08,,3.27,,25.3,85.65,0.12,333.73,18.77,0.0,,0.0
2019-10-02 02:00:00,2019-10-02 03:00:00,17.05,25.15,31.1,,28.4,0.35,1.55,0.42,4.22,1.65,,2.77,,25.02,85.92,0.18,330.85,18.82,0.0,,0.0
2019-10-02 03:00:00,2019-10-02 04:00:00,19.02,28.82,30.95,,28.17,0.2,1.55,0.38,4.1,1.32,,2.3,,24.82,86.15,0.17,329.23,18.9,0.0,,0.0
2019-10-02 04:00:00,2019-10-02 05:00:00,20.25,33.83,30.48,,27.83,,1.63,0.35,3.77,1.07,,2.05,,24.73,86.2,0.12,299.5,18.73,0.0,,0.0
2019-10-02 05:00:00,2019-10-02 06:00:00,27.85,38.83,30.25,,27.33,,1.6,0.65,3.75,0.9,,1.92,,24.73,86.3,0.12,317.4,18.82,0.0,,0.0
2019-10-02 06:00:00,2019-10-02 07:00:00,24.4,35.12,29.38,,27.9,,1.77,0.62,4.12,0.9,,1.67,,24.75,86.3,0.25,240.2,20.9,0.0,,0.0
2019-10-02 07:00:00,2019-10-02 08:00:00,35.25,46.58,27.55,3.3,29.65,0.15,1.92,1.1,3.67,0.92,,2.58,,23.63,86.18,0.32,257.15,41.48,0.0,,0.12
2019-10-02 08:00:00,2019-10-02 09:00:00,13.75,23.8,25.95,1.75,27.77,0.2,1.67,1.03,4.27,2.95,,9.1,,23.8,86.18,0.22,304.93,82.28,0.0,,0.0
2019-10-02 09:00:00,2019-10-02 10:00:00,6.88,10.43,23.4,1.07,24.45,0.45,1.47,0.97,4.12,2.58,,7.63,,26.0,79.92,0.43,323.02,334.17,0.0,,0.0
2019-10-02 10:00:00,2019-10-02 11:00:00,4.22,16.75,18.4,3.83,22.3,0.2,1.5,1.2,3.95,1.83,,5.45,,28.4,69.2,0.25,283.68,502.38,0.0,,0.0
2019-10-02 11:00:00,2019-10-02 12:00:00,11.25,18.93,14.15,8.43,22.58,0.2,1.65,1.6,4.35,1.28,,4.65,,29.85,66.17,0.38,89.45,561.12,0.0,,0.0
2019-10-02 12:00:00,2019-10-02 13:00:00,19.02,52.77,15.18,7.9,23.12,0.4,1.92,1.05,4.08,1.2,,3.83,,30.62,62.0,0.47,76.53,602.45,0.0,,0.0
2019-10-02 13:00:00,2019-10-02 14:00:00,20.23,54.95,13.57,8.65,22.27,0.43,1.9,0.65,4.22,1.1,,2.52,,30.92,61.1,0.7,82.23,738.38,0.0,,0.0
2019-10-02 14:00:00,2019-10-02 15:00:00,26.88,77.2,11.57,8.8,20.45,0.5,1.77,0.33,4.12,0.65,,1.67,,30.88,62.8,0.78,88.9,622.92,0.0,,0.0
2019-10-02 15:00:00,2019-10-02 16:00:00,24.1,100.2,12.1,7.65,19.77,0.7,1.75,0.33,4.07,0.6,,1.23,,30.45,63.35,0.8,78.85,475.55,0.0,,0.0
2019-10-02 16:00:00,2019-10-02 17:00:00,26.85,126.08,13.77,6.8,20.62,0.4,1.75,0.4,4.5,0.75,,1.1,,30.1,64.6,0.75,83.42,282.98,0.45,,0.0
2019-10-02 17:00:00,2019-10-02 18:00:00,23.15,143.4,14.9,7.8,22.78,0.57,1.8,0.53,3.33,0.85,,1.08,,29.12,68.98,0.6,74.65,96.22,0.67,,0.0
2019-10-02 18:00:00,2019-10-02 19:00:00,28.3,145.93,18.05,6.55,24.65,,1.68,0.6,4.05,0.98,,0.8,,28.0,74.07,0.4,82.48,24.9,0.82,,0.0
2019-10-02 19:00:00,2019-10-02 20:00:00,37.23,183.62,24.55,5.8,30.43,,1.95,0.42,3.8,1.2,,0.45,,27.47,76.4,0.22,47.82,18.57,1.02,,0.0
2019-10-02 20:00:00,2019-10-02 21:00:00,43.38,139.62,27.0,1.95,29.02,0.2,1.92,0.45,3.4,2.55,,0.4,,26.48,80.67,0.15,290.02,18.77,1.15,,0.0
2019-10-02 21:00:00,2019-10-02 22:00:00,26.23,49.2,28.85,0.58,29.35,,1.92,0.55,4.47,2.38,,3.05,,26.1,82.65,0.15,294.23,18.9,1.08,,0.0
2019-10-02 22:00:00,2019-10-02 23:00:00,32.85,51.77,30.58,0.65,29.62,0.1,1.98,0.57,4.03,2.1,,2.45,,25.85,83.35,0.12,303.35,18.82,0.97,,0.0
2019-10-02 23:00:00,2019-10-03 00:00:00,29.02,45.23,30.65,,29.23,0.3,2.05,0.6,4.05,1.82,,2.05,,25.5,84.57,0.12,298.55,19.07,0.92,,0.0
2019-10-03 00:00:00,2019-10-03 01:00:00,30.43,46.92,30.88,,29.12,,2.15,0.62,3.57,1.65,,1.75,,25.07,85.28,0.1,318.02,18.75,1.08,,0.0
2019-10-03 01:00:00,2019-10-03 02:00:00,43.48,58.58,31.52,,29.9,,2.3,0.75,3.83,1.52,,1.48,,24.95,85.57,0.12,316.3,18.92,1.22,,0.0
2019-10-03 02:00:00,2019-10-03 03:00:00,56.85,71.53,32.3,0.1,30.77,0.1,2.52,0.8,3.9,1.35,,0.43,,24.9,85.78,0.2,322.75,18.75,1.25,,0.0
2019-10-03 03:00:00,2019-10-03 04:00:00,53.1,84.53,32.0,,30.27,,2.55,0.67,4.03,1.27,,0.85,,24.62,85.95,0.12,298.8,18.77,1.23,,0.0
