From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-04-30 05:00:00,2022-04-30 06:00:00,89.0,250.0,2.17,56.73,31.98,24.55,39.27,0.99,5.54,0.7,5.12,,,33.12,17.0,3.77,107.75,,740.0,,33.7,
2022-04-30 06:00:00,2022-04-30 07:00:00,87.0,252.0,1.98,50.2,28.32,25.28,47.3,1.12,9.95,0.6,5.1,,,33.08,17.5,4.3,110.5,,740.0,,33.58,
2022-04-30 07:00:00,2022-04-30 08:00:00,91.25,282.25,2.2,52.85,29.93,27.27,72.53,1.2,24.17,0.65,5.03,,,34.0,18.25,3.68,111.25,,740.0,,34.0,
2022-04-30 08:00:00,2022-04-30 09:00:00,95.0,319.75,1.62,58.4,32.4,31.07,72.33,1.36,46.58,0.62,4.83,,,35.65,18.5,3.25,113.75,,740.0,,35.8,
2022-04-30 09:00:00,2022-04-30 10:00:00,93.0,363.25,1.93,66.7,37.05,32.9,51.3,1.49,80.01,0.6,4.67,,,35.15,17.75,2.95,120.25,,740.25,,37.77,
2022-04-30 10:00:00,2022-04-30 11:00:00,85.25,314.0,1.77,54.45,30.4,33.5,55.05,1.35,135.09,0.6,4.47,,,35.23,15.75,2.25,104.0,,741.0,,39.8,
2022-04-30 11:00:00,2022-04-30 12:00:00,69.5,262.25,1.98,32.38,18.8,27.98,32.7,0.82,126.59,0.53,4.05,,,35.58,11.75,3.97,117.75,,741.0,,41.35,
2022-04-30 12:00:00,2022-04-30 13:00:00,35.5,206.0,1.48,21.23,12.48,23.88,19.43,0.73,108.66,0.38,3.72,,,37.05,10.0,4.58,121.75,,741.0,,42.42,
2022-04-30 13:00:00,2022-04-30 14:00:00,25.75,190.0,1.9,16.48,10.3,19.2,14.28,0.61,93.73,0.33,3.65,,,36.52,9.0,4.35,109.0,,741.0,,42.98,
2022-04-30 14:00:00,2022-04-30 15:00:00,22.25,142.5,1.83,16.47,10.25,17.35,13.6,0.62,94.06,0.3,3.25,,,36.33,8.75,4.1,127.75,,741.0,,43.28,
2022-04-30 15:00:00,2022-04-30 16:00:00,29.75,147.75,2.38,19.6,12.38,17.1,17.5,0.63,102.02,0.3,3.02,,,35.98,8.75,3.35,125.75,,741.0,,43.35,
2022-04-30 16:00:00,2022-04-30 17:00:00,23.5,165.75,1.85,20.52,12.4,17.3,19.23,0.64,98.32,0.3,2.88,,,36.08,9.0,2.92,116.75,,741.0,,43.15,
2022-04-30 17:00:00,2022-04-30 18:00:00,25.25,197.0,2.12,20.92,12.85,17.25,18.07,0.66,83.48,0.2,2.77,,,35.6,9.5,2.27,102.0,,740.75,,42.5,
2022-04-30 18:00:00,2022-04-30 19:00:00,28.0,239.0,2.05,30.93,18.1,20.82,20.8,0.68,53.32,0.2,2.77,,,35.23,11.75,1.12,86.25,,740.0,,40.27,
2022-04-30 19:00:00,2022-04-30 20:00:00,40.75,294.75,4.35,77.25,44.62,21.08,25.38,1.63,16.5,0.25,3.3,,,35.0,12.5,0.72,118.5,,740.0,,39.1,
2022-04-30 20:00:00,2022-04-30 21:00:00,62.25,366.75,2.2,83.8,44.3,24.67,24.75,1.76,5.62,0.38,4.28,,,35.0,13.25,0.6,69.75,,740.0,,38.05,
2022-04-30 21:00:00,2022-04-30 22:00:00,74.75,368.5,16.0,90.57,53.75,29.07,27.38,3.03,2.82,0.4,4.57,,,34.95,17.75,0.85,202.5,,740.0,,36.48,
2022-04-30 22:00:00,2022-04-30 23:00:00,102.0,509.75,1.3,84.65,42.67,30.7,40.4,2.65,2.07,0.5,5.03,,,34.95,20.75,1.77,203.75,,740.0,,34.45,
2022-04-30 23:00:00,2022-05-01 00:00:00,105.0,533.0,11.0,79.17,43.63,27.27,60.57,2.32,2.23,0.53,5.23,,,33.63,21.67,0.8,203.0,,740.0,,33.53,
2022-05-01 00:00:00,2022-05-01 01:00:00,116.5,405.5,4.0,81.45,44.7,30.08,54.07,1.96,2.61,0.67,5.2,,,33.3,22.75,0.85,162.25,,739.25,,32.85,
2022-05-01 01:00:00,2022-05-01 02:00:00,123.75,377.5,2.3,76.35,41.73,33.02,60.47,1.79,3.53,0.7,5.15,,,33.6,24.75,1.0,99.0,,739.0,,32.5,
2022-05-01 02:00:00,2022-05-01 03:00:00,114.0,327.75,2.2,25.5,15.4,28.4,28.3,1.05,32.55,0.7,5.1,,,33.8,31.0,2.2,246.5,,739.0,,31.3,
2022-05-01 03:00:00,2022-05-01 04:00:00,83.25,277.0,1.85,25.32,14.97,32.4,23.4,1.07,38.08,0.7,5.12,,,33.1,39.25,3.68,247.75,,739.0,,30.3,
2022-05-01 04:00:00,2022-05-01 05:00:00,70.0,269.5,2.07,22.95,13.9,43.25,22.75,1.06,26.04,0.7,4.97,,,34.47,49.0,3.47,262.5,,739.0,,29.05,
2022-05-01 05:00:00,2022-05-01 06:00:00,62.25,289.75,1.93,19.27,11.78,50.65,19.63,1.02,21.92,0.62,4.83,,,34.78,54.5,4.55,285.25,,739.0,,28.47,
2022-05-01 06:00:00,2022-05-01 07:00:00,56.0,281.0,2.05,20.2,12.45,54.5,18.9,0.85,19.2,0.6,4.75,,,34.88,56.5,4.65,272.5,,739.0,,28.22,
2022-05-01 07:00:00,2022-05-01 08:00:00,49.0,273.75,2.23,17.78,11.25,53.88,18.68,0.67,21.97,0.55,4.58,,,35.48,53.5,4.28,276.0,,739.75,,28.8,
2022-05-01 08:00:00,2022-05-01 09:00:00,37.25,275.5,2.17,18.2,11.45,57.52,19.67,0.65,26.65,0.5,4.38,,,35.7,51.0,5.3,287.75,,740.0,,29.8,
2022-05-01 09:00:00,2022-05-01 10:00:00,39.5,294.5,2.58,18.1,11.72,52.45,16.95,0.75,33.3,0.45,4.08,,,33.42,47.5,4.5,287.5,,740.0,,31.3,
2022-05-01 10:00:00,2022-05-01 11:00:00,43.75,308.75,1.82,17.32,10.68,52.15,14.5,0.72,43.34,0.4,3.65,,,33.5,44.75,6.5,299.75,,740.0,,32.48,
2022-05-01 11:00:00,2022-05-01 12:00:00,42.25,331.25,1.8,15.43,9.67,53.55,13.93,0.68,48.97,0.4,3.03,,,32.85,40.5,5.88,286.75,,740.0,,34.25,
2022-05-01 12:00:00,2022-05-01 13:00:00,40.0,321.0,2.02,15.88,10.07,57.23,12.0,0.78,56.17,0.33,2.53,,,32.8,36.75,4.62,264.0,,740.0,,35.85,
2022-05-01 13:00:00,2022-05-01 14:00:00,39.0,271.0,1.9,15.82,9.97,61.78,13.5,0.81,66.17,0.3,2.17,,,33.17,34.75,4.8,279.75,,740.0,,36.9,
2022-05-01 14:00:00,2022-05-01 15:00:00,37.25,279.0,1.85,14.55,9.27,79.22,21.32,0.83,75.4,0.3,1.88,,,34.75,32.0,4.78,282.5,,740.0,,37.9,
2022-05-01 15:00:00,2022-05-01 16:00:00,40.5,285.25,1.93,16.32,10.22,79.97,25.38,0.91,82.08,0.3,1.73,,,35.42,30.5,3.9,292.5,,740.0,,38.58,
2022-05-01 16:00:00,2022-05-01 17:00:00,39.0,256.5,2.12,17.73,11.13,72.38,22.2,0.91,85.84,0.3,1.7,,,35.05,30.5,3.6,289.75,,740.0,,38.5,
2022-05-01 17:00:00,2022-05-01 18:00:00,39.5,251.67,2.2,20.3,12.58,68.7,21.63,0.93,81.39,0.3,1.68,,,35.0,32.0,3.05,286.0,,740.0,,37.85,
2022-05-01 18:00:00,2022-05-01 19:00:00,41.5,263.0,2.12,27.7,16.43,66.62,21.97,0.91,66.59,0.3,1.7,,,34.9,34.75,2.8,266.25,,740.0,,36.6,
2022-05-01 19:00:00,2022-05-01 20:00:00,42.5,276.25,2.35,22.8,14.05,53.25,18.0,0.88,59.64,0.3,1.77,,,33.27,38.0,3.23,267.0,,740.0,,35.35,
2022-05-01 20:00:00,2022-05-01 21:00:00,43.25,263.25,1.95,21.52,13.02,50.73,15.3,0.92,52.11,0.3,1.9,,,32.9,40.25,3.12,268.5,,740.0,,34.22,
2022-05-01 21:00:00,2022-05-01 22:00:00,49.75,262.5,2.2,22.88,13.95,53.17,14.33,0.93,41.52,0.33,1.9,,,33.23,44.25,2.38,277.25,,740.0,,33.1,
2022-05-01 22:00:00,2022-05-01 23:00:00,49.25,251.25,2.2,25.25,15.25,54.5,14.25,1.04,34.21,0.38,1.9,,,33.1,47.5,2.48,273.75,,740.0,,32.23,
2022-05-01 23:00:00,2022-05-02 00:00:00,49.25,255.25,2.0,20.5,12.52,56.92,14.73,0.94,36.53,0.4,1.9,,,33.6,48.0,3.08,278.25,,739.75,,31.57,
2022-05-02 00:00:00,2022-05-02 01:00:00,47.25,242.75,2.3,17.75,11.25,66.15,16.03,0.99,34.46,0.4,1.85,,,34.75,50.5,2.88,271.0,,739.0,,30.6,
2022-05-02 01:00:00,2022-05-02 02:00:00,48.75,229.0,2.05,17.23,10.85,65.62,17.25,0.93,30.13,0.4,1.8,,,35.55,52.25,3.2,294.5,,739.0,,29.98,
2022-05-02 02:00:00,2022-05-02 03:00:00,51.75,228.5,1.8,18.2,11.1,57.45,17.7,0.92,28.0,0.4,1.88,,,35.55,54.25,2.4,291.5,,739.0,,29.58,
2022-05-02 03:00:00,2022-05-02 04:00:00,56.5,241.25,2.1,22.77,13.8,61.33,14.22,0.99,21.24,0.4,1.85,,,34.88,56.75,2.1,287.25,,739.0,,29.08,
2022-05-02 04:00:00,2022-05-02 05:00:00,60.25,243.25,2.25,22.3,13.68,61.3,15.0,0.94,23.83,0.4,1.9,,,34.83,58.0,2.73,295.5,,739.0,,28.92,
2022-05-02 05:00:00,2022-05-02 06:00:00,50.0,201.25,2.38,21.95,13.6,51.9,12.83,0.98,19.51,0.45,1.88,,,33.33,60.25,1.9,285.0,,739.0,,28.43,
2022-05-02 06:00:00,2022-05-02 07:00:00,54.75,202.5,2.15,24.25,14.65,50.58,9.47,0.97,17.36,0.5,1.95,,,33.2,60.25,2.48,296.25,,739.25,,28.45,
2022-05-02 07:00:00,2022-05-02 08:00:00,58.75,218.0,2.02,22.48,13.6,51.35,7.83,0.89,21.29,0.5,1.9,,,33.7,56.0,3.98,296.0,,740.0,,29.5,
2022-05-02 08:00:00,2022-05-02 09:00:00,53.0,235.25,2.17,20.0,12.4,51.75,7.83,0.87,29.18,0.5,1.8,,,33.7,51.0,4.95,298.0,,740.0,,30.85,
2022-05-02 09:00:00,2022-05-02 10:00:00,45.5,250.75,2.3,19.07,12.0,50.85,9.32,0.85,40.33,0.45,1.85,,,32.92,45.75,4.78,299.0,,740.0,,32.45,
2022-05-02 10:00:00,2022-05-02 11:00:00,41.5,273.25,2.02,17.8,11.12,63.35,13.95,0.82,53.1,0.4,1.8,,,34.1,41.75,4.45,287.25,,740.0,,33.95,
2022-05-02 11:00:00,2022-05-02 12:00:00,42.0,259.0,1.9,18.6,11.42,68.97,21.57,0.81,64.7,0.4,1.75,,,35.17,36.75,4.78,282.75,,740.0,,35.33,
2022-05-02 12:00:00,2022-05-02 13:00:00,37.75,245.25,1.92,18.2,11.25,62.25,25.0,0.67,75.81,0.4,1.7,,,35.08,31.25,3.93,268.75,,740.0,,36.88,
2022-05-02 13:00:00,2022-05-02 14:00:00,34.5,231.5,1.83,17.2,10.62,56.75,23.62,0.57,75.79,0.35,1.8,,,35.12,27.5,3.1,251.5,,740.5,,38.2,
2022-05-02 14:00:00,2022-05-02 15:00:00,35.5,234.5,2.17,16.38,10.48,51.0,20.23,0.55,75.12,0.3,1.8,,,35.2,25.25,2.35,259.0,,741.0,,39.08,
2022-05-02 15:00:00,2022-05-02 16:00:00,33.5,236.0,2.25,17.58,11.2,43.18,15.28,0.53,81.73,0.3,1.88,,,34.58,24.0,2.72,277.0,,741.0,,39.5,
2022-05-02 16:00:00,2022-05-02 17:00:00,33.5,229.5,2.4,19.0,12.05,37.07,14.12,0.58,87.36,0.3,1.93,,,33.17,25.75,3.12,276.75,,740.25,,39.1,
2022-05-02 17:00:00,2022-05-02 18:00:00,37.0,238.75,2.25,22.18,13.65,38.25,13.5,0.66,81.95,0.3,1.85,,,32.65,30.25,3.47,271.5,,740.0,,37.98,
2022-05-02 18:00:00,2022-05-02 19:00:00,34.5,242.5,1.9,24.48,14.57,41.97,12.03,0.96,68.79,0.3,1.75,,,33.12,34.25,3.38,263.0,,740.0,,36.48,
2022-05-02 19:00:00,2022-05-02 20:00:00,38.75,252.75,2.45,31.97,18.95,43.18,11.3,1.09,51.67,0.3,1.75,,,32.88,36.0,3.0,261.75,,740.0,,35.32,
2022-05-02 20:00:00,2022-05-02 21:00:00,47.25,285.25,1.65,29.07,16.83,54.15,13.8,1.16,55.4,0.3,1.78,,,34.43,41.0,3.08,261.0,,740.0,,34.25,
2022-05-02 21:00:00,2022-05-02 22:00:00,49.25,246.5,1.95,27.65,16.27,59.27,14.47,1.17,51.37,0.3,1.7,,,34.92,43.75,3.02,265.5,,740.0,,33.42,
2022-05-02 22:00:00,2022-05-02 23:00:00,52.25,230.5,2.27,27.7,16.55,58.9,14.1,1.16,42.95,0.4,1.7,,,34.98,46.75,2.62,269.75,,740.0,,32.65,
2022-05-02 23:00:00,2022-05-03 00:00:00,50.0,216.25,2.35,25.48,15.47,56.55,13.63,1.07,39.25,0.4,1.75,,,34.92,49.75,2.55,276.25,,740.0,,32.0,
2022-05-03 00:00:00,2022-05-03 01:00:00,50.0,216.25,2.45,20.57,12.95,56.45,15.9,0.93,39.22,0.4,1.7,,,34.92,51.75,3.3,284.25,,740.0,,31.5,
2022-05-03 01:00:00,2022-05-03 02:00:00,49.5,193.0,2.38,17.73,11.35,46.4,13.7,0.8,29.89,0.4,1.73,,,33.92,55.0,2.45,282.0,,740.0,,30.85,
2022-05-03 02:00:00,2022-05-03 03:00:00,47.5,180.0,2.8,16.9,11.2,41.8,11.6,0.81,25.75,0.4,1.7,,,33.38,58.5,2.15,275.75,,739.5,,30.25,
2022-05-03 03:00:00,2022-05-03 04:00:00,46.5,164.25,2.32,15.45,10.15,46.62,10.45,0.78,21.84,0.4,1.67,,,33.0,61.0,2.23,263.0,,739.0,,29.67,
2022-05-03 04:00:00,2022-05-03 05:00:00,47.25,152.25,2.23,16.55,10.65,46.6,11.27,0.79,19.93,0.4,1.6,,,33.02,62.75,1.95,256.75,,739.0,,29.15,
2022-05-03 05:00:00,2022-05-03 06:00:00,45.75,153.5,2.12,21.3,13.07,49.62,10.63,0.82,15.16,0.4,1.62,,,33.0,64.5,1.43,259.5,,739.0,,28.7,
2022-05-03 06:00:00,2022-05-03 07:00:00,49.75,166.25,2.22,23.98,14.55,63.9,8.87,1.0,15.71,0.4,1.6,,,34.02,64.0,1.62,275.25,,739.75,,28.8,
2022-05-03 07:00:00,2022-05-03 08:00:00,55.5,175.0,2.15,20.52,12.65,67.9,10.43,1.03,18.78,0.4,1.6,,,35.55,61.5,2.72,294.0,,740.0,,29.27,
2022-05-03 08:00:00,2022-05-03 09:00:00,56.0,184.0,2.15,19.98,12.38,67.85,11.85,0.99,22.5,0.4,1.65,,,35.78,55.75,3.7,295.75,,740.0,,30.28,
2022-05-03 09:00:00,2022-05-03 10:00:00,51.25,192.25,1.95,17.88,11.05,67.97,13.45,0.97,31.67,0.4,1.6,,,35.1,50.75,3.65,288.25,,740.0,,31.4,
2022-05-03 10:00:00,2022-05-03 11:00:00,46.0,194.75,1.77,17.47,10.72,65.32,15.98,0.95,41.85,0.4,1.55,,,35.08,46.75,3.0,284.5,,740.0,,32.75,
2022-05-03 11:00:00,2022-05-03 12:00:00,46.0,212.75,2.3,17.75,11.32,53.02,16.83,0.95,55.31,0.4,1.7,,,34.05,42.5,1.88,228.5,,740.5,,34.3,
2022-05-03 12:00:00,2022-05-03 13:00:00,48.75,245.0,1.97,16.33,10.33,45.58,13.1,0.91,69.81,0.4,2.03,,,32.73,37.25,1.85,158.5,,741.0,,35.92,
2022-05-03 13:00:00,2022-05-03 14:00:00,59.5,338.5,1.88,18.23,11.18,43.25,15.3,0.93,83.5,0.4,2.27,,,32.7,32.25,2.07,184.0,,741.0,,37.08,
2022-05-03 14:00:00,2022-05-03 15:00:00,68.0,437.25,2.02,17.62,11.0,41.47,17.58,0.88,93.05,0.4,2.32,,,32.52,29.75,2.23,251.25,,741.0,,37.75,
2022-05-03 15:00:00,2022-05-03 16:00:00,71.5,474.75,2.0,22.98,13.85,39.9,23.62,0.86,88.61,0.4,2.52,,,32.65,27.0,2.35,227.5,,741.0,,38.27,
2022-05-03 16:00:00,2022-05-03 17:00:00,74.25,520.75,1.6,27.62,16.0,43.6,29.48,0.85,81.61,0.4,2.43,,,33.62,27.25,2.0,245.75,,740.75,,38.2,
2022-05-03 17:00:00,2022-05-03 18:00:00,77.75,525.25,1.82,31.05,17.95,48.17,28.8,1.0,66.02,0.4,2.35,,,35.05,28.25,2.2,236.25,,740.0,,37.42,
2022-05-03 18:00:00,2022-05-03 19:00:00,78.25,556.5,2.02,44.5,25.32,47.82,25.0,1.21,45.25,0.4,2.82,,,35.33,31.0,1.78,237.5,,740.0,,36.55,
2022-05-03 19:00:00,2022-05-03 20:00:00,79.25,547.25,1.97,43.62,24.82,48.55,25.68,1.18,44.77,0.4,3.4,,,35.35,37.0,2.33,256.75,,740.0,,35.27,
2022-05-03 20:00:00,2022-05-03 21:00:00,68.25,429.25,2.33,32.4,19.12,49.9,21.4,1.16,48.22,0.4,2.98,,,34.98,44.25,2.4,259.25,,740.0,,34.12,
2022-05-03 21:00:00,2022-05-03 22:00:00,60.0,325.0,2.07,33.7,19.62,43.62,18.2,1.17,35.68,0.4,2.82,,,33.85,46.75,1.23,273.5,,740.0,,33.27,
2022-05-03 22:00:00,2022-05-03 23:00:00,61.5,304.75,2.1,37.2,21.52,40.95,14.62,1.22,31.68,0.47,2.8,,,33.23,47.75,1.77,292.25,,740.0,,33.02,
2022-05-03 23:00:00,2022-05-04 00:00:00,64.5,285.75,2.12,28.7,17.02,40.5,15.17,1.07,32.05,0.53,2.8,,,33.0,50.25,1.77,286.0,,740.0,,32.42,
2022-05-04 00:00:00,2022-05-04 01:00:00,58.0,235.0,1.92,23.52,14.1,41.95,10.7,1.02,36.24,0.55,2.75,,,33.4,51.0,1.85,293.75,,740.0,,31.92,
2022-05-04 01:00:00,2022-05-04 02:00:00,54.0,196.25,2.12,26.4,15.78,42.42,9.52,1.0,26.95,0.53,2.65,,,33.55,51.5,1.18,267.75,,740.0,,31.58,
2022-05-04 02:00:00,2022-05-04 03:00:00,55.75,193.25,1.5,40.8,22.9,52.85,13.6,1.0,33.35,0.5,2.75,,,34.38,51.75,0.9,221.75,,740.0,,31.35,
2022-05-04 03:00:00,2022-05-04 04:00:00,44.0,153.5,1.58,25.6,14.88,54.5,15.38,1.01,33.96,0.5,2.58,,,34.98,52.25,1.05,77.25,,740.0,,31.15,
2022-05-04 04:00:00,2022-05-04 05:00:00,46.75,151.5,2.15,28.23,16.77,52.23,15.32,1.01,26.82,0.5,3.78,,,34.95,53.75,1.3,212.5,,740.0,,30.68,
2022-05-04 05:00:00,2022-05-04 06:00:00,51.5,166.25,2.35,28.95,17.32,52.15,14.87,1.06,20.03,0.5,3.58,,,34.88,59.5,2.08,252.25,,740.0,,29.43,
2022-05-04 06:00:00,2022-05-04 07:00:00,60.25,195.5,2.1,25.38,15.18,53.02,12.23,1.07,18.81,0.53,3.2,,,35.05,62.25,2.52,269.0,,740.0,,28.93,
2022-05-04 07:00:00,2022-05-04 08:00:00,63.75,218.25,2.42,24.07,14.78,48.02,10.18,1.16,18.12,0.58,3.05,,,34.88,60.25,3.02,292.25,,740.0,,29.83,
2022-05-04 08:00:00,2022-05-04 09:00:00,63.0,223.5,2.15,24.9,15.03,42.82,6.95,1.06,24.04,0.6,2.9,,,33.67,55.0,3.8,290.25,,740.0,,31.42,
2022-05-04 09:00:00,2022-05-04 10:00:00,59.75,233.0,2.02,20.88,12.78,41.0,6.73,0.91,39.86,0.6,2.75,,,32.75,49.25,4.15,290.0,,740.25,,33.3,
2022-05-04 10:00:00,2022-05-04 11:00:00,49.0,217.0,2.43,17.53,11.27,42.47,8.3,0.84,52.42,0.53,2.53,,,32.97,45.67,3.63,289.67,,741.0,,34.57,
2022-05-04 11:00:00,2022-05-04 12:00:00,46.0,217.0,1.92,16.1,10.15,43.05,7.6,0.78,64.75,0.5,2.48,,,32.88,43.0,3.23,274.25,,741.0,,35.4,
2022-05-04 12:00:00,2022-05-04 13:00:00,46.0,253.0,1.85,15.55,9.75,50.75,9.6,0.76,71.89,0.5,2.4,,,33.75,40.5,3.0,278.0,,741.0,,36.35,
2022-05-04 13:00:00,2022-05-04 14:00:00,51.0,282.0,1.83,20.2,12.27,65.67,28.73,2.49,71.35,0.37,1.9,,,37.42,38.75,2.4,278.75,,740.25,,36.23,
2022-05-04 14:00:00,2022-05-04 15:00:00,49.0,279.0,2.22,21.15,13.07,56.75,33.03,3.25,76.11,0.4,2.25,,,35.6,31.75,3.52,283.75,,741.0,,37.67,
2022-05-04 15:00:00,2022-05-04 16:00:00,42.5,301.0,2.35,25.65,15.53,47.18,33.97,0.23,68.77,0.4,2.35,,,35.17,30.75,5.15,233.5,,740.5,,36.25,
2022-05-04 16:00:00,2022-05-04 17:00:00,36.25,347.0,2.35,20.45,12.8,38.53,29.57,0.18,60.68,0.35,2.8,,,35.0,27.25,4.0,286.25,,740.0,,34.85,
2022-05-04 17:00:00,2022-05-04 18:00:00,22.25,189.0,1.9,19.0,11.65,36.77,27.13,,63.07,0.3,2.7,,,35.0,33.75,3.2,193.5,,740.0,,33.0,
2022-05-04 18:00:00,2022-05-04 19:00:00,25.0,168.0,1.75,29.62,17.15,32.53,12.47,0.63,43.5,0.3,3.1,,,33.78,49.5,5.75,183.75,,740.0,,28.95,
2022-05-04 19:00:00,2022-05-04 20:00:00,29.0,258.0,1.5,22.9,13.4,36.2,12.7,0.48,37.69,0.3,3.2,,,34.4,66.0,7.2,186.0,,740.0,,24.7,
2022-05-04 20:00:00,2022-05-04 21:00:00,29.0,258.0,,,,,,,27.97,,,,,34.1,66.0,2.7,262.0,,739.0,,24.0,
2022-05-04 21:00:00,2022-05-04 22:00:00,15.0,78.0,1.73,30.5,17.6,33.83,15.43,1.05,25.44,0.25,2.6,,,32.98,70.5,2.68,266.25,,739.0,,23.68,
2022-05-04 22:00:00,2022-05-04 23:00:00,15.0,77.0,2.45,28.45,17.12,32.67,18.25,0.55,22.97,0.3,2.52,,,33.3,68.75,1.62,256.25,,739.0,,24.03,
2022-05-04 23:00:00,2022-05-05 00:00:00,16.0,72.5,1.92,29.35,17.15,33.12,20.77,0.27,23.67,0.3,2.32,,,33.62,66.0,1.35,229.75,,739.0,,24.57,
2022-05-05 00:00:00,2022-05-05 01:00:00,20.5,68.0,2.1,24.9,14.97,32.9,12.5,0.47,22.9,0.3,2.85,,,33.38,64.75,1.6,54.25,,739.0,,24.7,
2022-05-05 01:00:00,2022-05-05 02:00:00,23.0,68.33,1.85,17.2,10.62,35.5,12.67,0.26,23.74,0.3,3.88,,,34.55,70.25,1.65,53.5,,739.0,,24.0,
2022-05-05 02:00:00,2022-05-05 03:00:00,27.5,58.33,1.3,20.8,12.1,40.95,13.5,0.74,20.03,0.3,3.17,,,35.55,70.25,1.28,106.5,,739.0,,23.95,
2022-05-05 03:00:00,2022-05-05 04:00:00,34.67,77.25,2.3,25.35,15.35,40.0,14.4,0.79,9.4,0.3,2.98,,,34.98,70.75,0.9,153.0,,739.0,,23.95,
2022-05-05 04:00:00,2022-05-05 05:00:00,35.5,97.5,3.08,30.6,18.78,40.6,13.1,0.91,4.14,0.3,3.1,,,34.82,75.75,1.32,228.0,,739.0,,23.42,
2022-05-05 05:00:00,2022-05-05 06:00:00,49.5,130.5,2.88,33.33,20.05,41.8,13.6,1.16,2.38,0.38,3.55,,,34.92,78.75,1.9,213.75,,739.0,,23.0,
2022-05-05 06:00:00,2022-05-05 07:00:00,60.0,158.0,2.63,32.88,18.98,35.12,11.03,0.84,5.86,0.4,4.33,,,33.85,71.25,2.3,214.25,,739.25,,24.12,
2022-05-05 07:00:00,2022-05-05 08:00:00,52.75,159.75,1.8,35.55,20.38,34.03,9.8,0.91,7.65,0.4,4.38,,,34.1,65.75,2.6,208.25,,740.0,,25.5,
2022-05-05 08:00:00,2022-05-05 09:00:00,51.25,192.25,1.8,34.47,19.8,32.15,11.4,0.74,17.23,0.4,4.22,,,34.02,55.25,2.85,197.5,,740.0,,27.45,
2022-05-05 09:00:00,2022-05-05 10:00:00,40.25,157.25,0.95,29.8,16.62,30.35,16.52,0.66,36.19,0.4,4.1,,,33.08,45.75,1.77,202.75,,740.0,,29.52,
2022-05-05 10:00:00,2022-05-05 11:00:00,38.75,127.5,2.2,22.12,13.55,29.7,24.18,0.45,55.03,0.4,3.92,,,33.08,39.5,2.45,253.75,,740.0,,31.07,
2022-05-05 11:00:00,2022-05-05 12:00:00,32.0,113.25,1.72,26.08,15.27,35.35,34.23,0.61,56.12,0.4,3.53,,,34.27,37.0,2.27,219.5,,740.75,,32.38,
2022-05-05 12:00:00,2022-05-05 13:00:00,31.75,104.75,1.68,23.9,14.07,37.3,50.37,0.6,72.17,0.4,3.15,,,35.08,32.75,1.93,218.75,,741.0,,33.98,
2022-05-05 13:00:00,2022-05-05 14:00:00,31.25,114.0,1.98,22.95,13.8,36.58,51.3,0.64,97.07,0.35,2.92,,,35.08,30.5,2.53,180.75,,741.0,,34.55,
2022-05-05 14:00:00,2022-05-05 15:00:00,32.5,120.5,1.95,20.0,12.22,34.6,40.25,0.64,115.62,0.3,2.88,,,35.03,27.75,2.05,177.75,,741.0,,35.73,
2022-05-05 15:00:00,2022-05-05 16:00:00,35.0,135.5,1.85,22.73,13.6,34.05,34.8,0.73,145.53,0.3,2.9,,,35.08,27.25,2.08,139.0,,741.0,,36.3,
2022-05-05 16:00:00,2022-05-05 17:00:00,40.0,161.5,2.55,26.8,16.35,29.27,26.8,0.77,161.21,0.3,2.88,,,33.6,26.5,2.35,143.0,,741.0,,36.38,
2022-05-05 17:00:00,2022-05-05 18:00:00,43.75,176.25,2.0,33.17,19.25,26.48,25.5,0.74,140.43,0.3,3.2,,,33.05,26.0,1.9,155.75,,740.25,,36.05,
2022-05-05 18:00:00,2022-05-05 19:00:00,44.67,192.0,1.93,48.72,27.48,25.5,21.67,1.34,110.45,0.32,3.45,,,32.9,29.5,1.18,169.25,,740.0,,35.12,
2022-05-05 19:00:00,2022-05-05 20:00:00,55.75,308.0,1.25,121.85,65.85,30.58,19.92,2.5,19.64,0.38,3.85,,,33.18,33.25,1.12,199.25,,740.0,,33.9,
2022-05-05 20:00:00,2022-05-05 21:00:00,82.0,551.0,2.67,94.3,52.33,33.62,16.77,2.33,19.89,0.4,4.47,,,33.23,39.5,1.1,205.25,,740.0,,32.52,
2022-05-05 21:00:00,2022-05-05 22:00:00,99.33,473.0,1.87,89.78,48.85,40.05,20.88,2.75,13.08,0.43,4.67,,,34.0,45.25,1.25,220.75,,740.0,,31.5,
2022-05-05 22:00:00,2022-05-05 23:00:00,116.0,456.5,3.8,82.57,46.15,49.27,24.0,2.46,11.61,0.6,4.6,,,35.1,48.5,1.45,226.75,,740.0,,30.52,
2022-05-05 23:00:00,2022-05-06 00:00:00,116.0,447.25,1.63,72.67,39.5,49.58,20.67,2.21,13.05,0.58,4.65,,,35.0,51.75,1.18,250.75,,740.0,,29.58,
