From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-02-22 13:00:00,2022-02-22 14:00:00,44.47,144.14,7.63,67.45,75.08,21.52,12.31,,77.16,16.42,,20.22,37.85,48.69,4.07,284.31,706.17,,,29.7,
2022-02-22 14:00:00,2022-02-22 15:00:00,42.5,122.9,6.43,42.46,48.89,24.34,11.96,,59.57,13.68,,16.92,32.93,57.38,4.19,293.55,664.05,,,29.04,
2022-02-22 15:00:00,2022-02-22 16:00:00,29.0,83.67,6.97,34.86,41.84,26.29,11.9,,50.39,10.28,,14.52,30.13,61.98,4.49,304.15,531.78,,,28.55,
2022-02-22 16:00:00,2022-02-22 17:00:00,21.5,73.77,8.26,29.75,38.01,23.39,11.24,,35.62,7.81,,12.54,29.76,61.75,5.45,307.02,353.02,,,27.89,
2022-02-22 17:00:00,2022-02-22 18:00:00,19.0,96.44,8.18,26.31,34.49,22.62,10.27,,29.17,5.5,,10.4,26.33,66.94,5.58,308.66,159.03,,,26.76,
2022-02-22 18:00:00,2022-02-22 19:00:00,18.5,74.52,9.93,33.43,43.37,22.25,9.66,,21.07,4.22,,11.39,26.17,76.25,4.02,308.81,19.53,,,25.5,
2022-02-22 19:00:00,2022-02-22 20:00:00,18.5,60.73,12.18,35.31,47.49,22.48,9.23,,16.4,3.98,,12.76,29.99,82.5,3.25,308.19,,,,24.61,
2022-02-22 20:00:00,2022-02-22 21:00:00,20.0,57.38,13.09,35.34,48.43,21.95,9.17,,15.47,4.91,,13.76,32.78,83.36,2.58,307.55,,,,24.32,
2022-02-22 21:00:00,2022-02-22 22:00:00,22.0,66.7,21.37,46.63,68.0,20.63,8.43,,10.07,5.71,,14.43,35.7,82.87,1.49,272.17,,,,24.11,
2022-02-22 22:00:00,2022-02-22 23:00:00,21.0,61.75,18.93,45.87,64.81,19.3,8.15,,10.39,6.11,,15.35,39.2,81.31,1.09,215.88,,,,23.83,
2022-02-22 23:00:00,2022-02-23 00:00:00,18.0,60.0,51.92,51.45,103.4,17.58,7.74,,4.1,6.32,,15.02,39.01,79.69,0.38,189.43,,,,22.92,
2022-02-23 00:00:00,2022-02-23 01:00:00,23.54,90.72,148.99,45.09,194.07,12.6,7.77,,4.63,7.49,,16.73,43.46,74.3,0.54,147.69,,,,22.44,
2022-02-23 01:00:00,2022-02-23 02:00:00,43.92,193.38,159.96,39.94,199.89,11.05,7.8,,6.49,8.97,,18.32,42.85,74.9,0.73,273.82,,,,21.88,
2022-02-23 02:00:00,2022-02-23 03:00:00,46.0,158.81,148.15,32.52,180.67,11.4,7.73,,11.4,10.7,,19.29,44.65,76.85,0.46,225.6,,,,21.16,
2022-02-23 03:00:00,2022-02-23 04:00:00,36.48,119.13,252.04,26.17,278.33,9.86,8.06,,14.78,12.12,,19.7,43.17,81.19,0.36,186.9,,,,20.61,
2022-02-23 04:00:00,2022-02-23 05:00:00,49.5,225.36,279.68,25.95,305.57,7.25,7.9,,16.27,12.6,,20.27,43.75,84.71,0.29,184.65,,,,19.88,
2022-02-23 05:00:00,2022-02-23 06:00:00,61.5,221.28,451.64,18.12,473.49,6.69,8.38,,19.34,13.68,,21.45,44.74,86.53,0.31,120.89,,,,19.96,
2022-02-23 06:00:00,2022-02-23 07:00:00,61.5,242.29,290.71,25.8,316.38,15.62,8.55,,13.65,14.63,,22.64,46.89,81.98,0.36,191.02,,,,20.25,
2022-02-23 07:00:00,2022-02-23 08:00:00,58.5,174.63,313.96,36.56,350.61,12.43,8.64,,10.92,15.48,,23.68,46.5,79.91,0.5,158.46,36.08,,,20.54,
2022-02-23 08:00:00,2022-02-23 09:00:00,68.0,254.81,174.75,44.64,219.31,19.49,8.85,,8.89,16.47,,24.39,44.69,70.7,1.28,118.39,132.76,,,23.47,
2022-02-23 09:00:00,2022-02-23 10:00:00,61.1,178.57,70.49,44.82,115.31,17.68,9.22,,8.44,15.93,,22.55,45.0,58.76,1.05,164.78,350.95,,,26.86,
2022-02-23 10:00:00,2022-02-23 11:00:00,46.0,142.9,60.79,78.49,139.28,17.83,9.55,,9.92,15.15,,22.82,44.02,50.42,1.94,238.94,421.92,,,29.45,
2022-02-23 11:00:00,2022-02-23 12:00:00,46.0,157.87,41.2,91.89,133.06,17.68,10.03,,22.81,14.35,,22.55,42.94,48.84,2.98,300.96,616.92,,,29.43,
2022-02-23 12:00:00,2022-02-23 13:00:00,38.5,123.58,15.07,44.37,59.43,21.75,10.39,,37.29,12.25,,19.02,41.46,59.84,3.88,295.11,699.55,,,28.96,
2022-02-23 13:00:00,2022-02-23 14:00:00,32.01,89.83,9.46,39.14,48.6,23.95,10.7,,62.03,9.83,,16.12,34.45,62.71,4.65,301.72,709.2,,,28.91,
2022-02-23 14:00:00,2022-02-23 15:00:00,31.49,104.84,7.54,36.0,43.55,24.02,10.58,,46.47,9.14,,13.84,30.28,58.48,3.95,292.85,652.89,,,29.73,
2022-02-23 15:00:00,2022-02-23 16:00:00,29.0,83.71,8.29,35.36,43.65,23.23,10.33,,43.46,7.39,,12.61,28.34,57.35,4.01,307.57,532.7,,,29.87,
2022-02-23 16:00:00,2022-02-23 17:00:00,24.5,72.17,9.03,41.11,50.14,22.93,10.38,,41.29,5.93,,12.39,29.82,58.52,4.01,298.41,360.05,,,29.75,
2022-02-23 17:00:00,2022-02-23 18:00:00,25.5,79.86,8.98,47.72,56.69,22.74,10.13,,35.09,5.15,,11.73,29.51,61.21,3.58,295.91,162.4,,,28.95,
2022-02-23 18:00:00,2022-02-23 19:00:00,26.0,87.66,11.83,74.17,86.0,21.89,9.47,,27.06,5.67,,12.97,31.39,65.95,3.46,305.45,22.16,,,27.82,
2022-02-23 19:00:00,2022-02-23 20:00:00,30.97,108.4,13.24,80.02,93.27,22.48,8.74,,22.36,6.84,,14.35,33.95,73.56,2.44,292.6,,,,26.29,
2022-02-23 20:00:00,2022-02-23 21:00:00,41.0,116.23,21.34,104.25,125.59,20.65,7.88,,7.15,8.21,,16.13,35.19,74.22,0.7,220.49,,,,25.22,
2022-02-23 21:00:00,2022-02-23 22:00:00,41.5,132.36,46.62,78.11,124.73,20.39,7.74,,5.25,9.03,,18.1,40.52,77.17,0.42,257.78,,,,23.74,
2022-02-23 22:00:00,2022-02-23 23:00:00,46.5,157.75,153.51,73.34,226.87,15.82,7.81,,6.33,10.6,,19.91,45.8,77.28,0.5,248.23,,,,23.96,
2022-02-23 23:00:00,2022-02-24 00:00:00,63.0,226.05,404.31,67.78,458.06,11.33,7.84,,8.87,13.05,,23.99,51.26,81.18,0.47,186.8,,,,23.17,
2022-02-24 00:00:00,2022-02-24 01:00:00,83.5,319.94,357.16,58.56,415.76,14.42,7.98,,10.31,15.96,,28.08,53.5,84.33,0.49,272.35,,,,23.03,
2022-02-24 01:00:00,2022-02-24 02:00:00,88.5,280.8,430.91,53.39,434.97,11.78,8.04,,10.73,19.61,,31.38,55.85,86.49,0.35,166.52,,,,22.25,
2022-02-24 02:00:00,2022-02-24 03:00:00,79.5,299.22,320.63,65.83,386.44,14.01,8.63,,10.69,21.96,,33.5,61.1,88.75,1.02,285.99,,,,22.6,
2022-02-24 03:00:00,2022-02-24 04:00:00,66.07,207.11,144.31,72.96,217.26,15.39,9.37,,9.68,22.52,,34.56,59.37,90.15,0.52,204.95,,,,22.48,
2022-02-24 04:00:00,2022-02-24 05:00:00,52.01,154.0,83.59,58.38,141.95,18.68,9.89,,9.99,21.17,,32.54,56.76,92.18,0.63,286.83,,,,21.98,
2022-02-24 05:00:00,2022-02-24 06:00:00,45.0,134.07,82.54,57.07,139.62,19.03,10.19,,9.02,19.88,,31.39,57.14,92.8,0.38,187.22,,,,21.6,
2022-02-24 06:00:00,2022-02-24 07:00:00,41.0,150.33,71.02,58.45,129.46,17.8,10.84,,8.55,18.17,,29.7,55.08,93.32,0.73,211.52,,,,21.89,
2022-02-24 07:00:00,2022-02-24 08:00:00,37.52,111.3,50.36,60.83,111.18,19.34,11.13,,7.4,17.32,,28.65,54.41,91.73,0.65,259.02,18.94,,,22.19,
2022-02-24 08:00:00,2022-02-24 09:00:00,31.0,97.61,54.0,70.96,124.96,25.65,12.2,,9.07,16.46,,27.39,52.88,82.07,0.8,259.94,135.14,,,24.84,
2022-02-24 09:00:00,2022-02-24 10:00:00,36.0,121.52,64.34,82.97,147.31,18.73,11.39,,11.91,15.87,,25.8,51.86,65.22,0.82,159.58,329.21,,,28.29,
2022-02-24 10:00:00,2022-02-24 11:00:00,48.5,169.84,43.93,107.14,151.07,19.57,11.14,,19.57,16.12,,26.38,51.4,53.96,1.57,220.46,413.29,,,30.22,
2022-02-24 11:00:00,2022-02-24 12:00:00,52.01,174.07,20.74,72.99,93.73,21.21,11.22,,35.45,16.87,,26.75,47.36,60.21,1.76,233.54,574.11,,,30.03,
2022-02-24 12:00:00,2022-02-24 13:00:00,51.49,161.61,11.75,66.08,77.83,21.73,11.39,,57.88,17.13,,26.26,44.38,61.43,2.23,266.74,637.82,,,29.98,
2022-02-24 13:00:00,2022-02-24 14:00:00,50.0,152.0,6.86,50.38,57.23,23.52,,,,17.58,,23.29,41.34,65.3,3.37,290.16,675.34,,,29.53,
2022-02-24 14:00:00,2022-02-24 15:00:00,47.0,136.0,5.96,52.44,58.39,24.22,11.81,,123.19,16.24,,21.56,36.02,61.63,3.51,293.5,605.02,,,30.38,
2022-02-24 15:00:00,2022-02-24 16:00:00,47.5,143.28,5.21,48.37,53.58,22.07,11.76,,107.12,13.91,,19.38,32.54,54.76,4.28,296.46,498.55,,,30.6,
2022-02-24 16:00:00,2022-02-24 17:00:00,47.5,149.83,5.29,52.59,57.88,21.39,11.44,,89.54,12.02,,16.71,30.48,52.97,3.59,288.55,337.1,,,30.92,
2022-02-24 17:00:00,2022-02-24 18:00:00,47.99,151.81,5.74,66.06,71.8,21.3,11.04,,76.44,10.1,,17.74,31.26,50.79,3.34,298.78,147.78,,,30.68,
2022-02-24 18:00:00,2022-02-24 19:00:00,48.5,145.56,7.08,96.12,103.2,21.48,10.36,,54.27,9.62,,18.36,34.13,54.58,3.24,307.43,17.74,,,29.2,
2022-02-24 19:00:00,2022-02-24 20:00:00,52.48,160.92,11.01,120.65,131.66,18.86,9.27,,24.72,9.69,,23.63,38.29,52.54,2.38,302.5,,,,28.25,
2022-02-24 20:00:00,2022-02-24 21:00:00,55.0,189.17,14.92,118.38,133.31,18.56,8.42,,19.44,9.83,,24.52,41.64,56.65,2.79,307.46,,,,27.63,
2022-02-24 21:00:00,2022-02-24 22:00:00,53.0,186.94,14.64,109.14,123.78,21.88,8.0,,13.21,9.93,,25.94,42.09,65.52,1.56,291.68,,,,26.54,
2022-02-24 22:00:00,2022-02-24 23:00:00,53.0,170.93,30.56,109.46,140.01,22.64,8.15,,4.67,10.43,,25.85,42.23,65.98,0.61,230.13,,,,25.59,
2022-02-24 23:00:00,2022-02-25 00:00:00,56.98,205.47,97.32,92.38,189.68,19.09,7.44,,4.91,10.82,,26.87,46.58,64.06,1.01,275.08,,,,25.18,
2022-02-25 00:00:00,2022-02-25 01:00:00,56.98,190.83,70.83,96.08,166.74,17.71,7.41,,4.68,11.48,,27.26,48.94,59.66,0.74,263.46,,,,24.97,
2022-02-25 01:00:00,2022-02-25 02:00:00,50.5,163.25,156.0,79.45,235.53,14.63,7.41,,5.85,12.03,,27.09,48.62,61.34,0.47,195.04,,,,23.63,
2022-02-25 02:00:00,2022-02-25 03:00:00,50.48,224.95,167.12,68.06,235.25,14.21,7.46,,7.04,12.38,,27.43,47.85,68.76,0.46,237.66,,,,22.2,
2022-02-25 03:00:00,2022-02-25 04:00:00,59.5,234.56,323.15,54.79,329.92,14.14,7.75,,10.23,13.0,,27.2,49.35,71.76,0.6,271.19,,,,22.18,
2022-02-25 04:00:00,2022-02-25 05:00:00,66.5,203.19,325.6,49.05,374.84,12.0,7.73,,11.25,13.79,,27.61,49.55,73.59,0.53,219.85,,,,21.88,
2022-02-25 05:00:00,2022-02-25 06:00:00,70.98,214.53,411.94,32.4,389.78,8.45,7.79,,12.07,14.2,,28.14,52.82,76.46,0.37,182.93,,,,21.52,
2022-02-25 06:00:00,2022-02-25 07:00:00,88.0,322.92,,33.53,,8.34,8.51,,13.21,15.47,,29.45,51.83,79.22,0.38,162.74,,,,21.15,
2022-02-25 07:00:00,2022-02-25 08:00:00,97.0,365.72,498.42,48.17,,10.96,8.7,,13.49,17.22,,29.8,54.62,76.19,0.49,186.42,26.12,,,21.72,
2022-02-25 08:00:00,2022-02-25 09:00:00,104.0,382.93,229.97,81.1,314.59,19.48,9.16,,11.79,18.74,,30.65,57.34,65.38,0.62,160.75,138.63,,,25.19,
2022-02-25 09:00:00,2022-02-25 10:00:00,87.5,261.14,73.81,68.34,142.14,17.65,9.95,,9.06,18.23,,30.49,52.39,50.7,1.34,119.16,342.55,,,27.84,
2022-02-25 10:00:00,2022-02-25 11:00:00,61.99,199.58,42.64,73.14,115.78,17.11,10.56,,14.93,16.75,,26.36,48.51,44.09,1.81,168.8,439.26,,,30.0,
2022-02-25 11:00:00,2022-02-25 12:00:00,66.0,196.03,28.99,114.49,143.47,19.36,11.46,,43.82,16.64,,24.68,46.42,50.0,3.31,300.2,576.1,,,29.95,
2022-02-25 12:00:00,2022-02-25 13:00:00,66.0,208.28,12.78,69.33,82.1,23.66,11.92,,71.08,16.14,,24.68,42.87,56.6,3.44,304.1,681.58,,,29.83,
2022-02-25 13:00:00,2022-02-25 14:00:00,63.5,201.37,6.54,45.29,51.83,24.25,12.21,,82.17,14.07,,19.88,35.01,52.71,3.46,301.68,705.56,,,30.55,
2022-02-25 14:00:00,2022-02-25 15:00:00,59.0,174.99,5.63,38.97,44.6,22.65,12.28,,90.53,10.13,,16.43,29.56,49.6,4.33,300.7,638.01,,,30.22,
2022-02-25 15:00:00,2022-02-25 16:00:00,51.0,142.03,5.29,40.0,45.29,24.05,12.39,,93.75,8.94,,17.9,31.6,51.84,4.56,305.08,513.11,,,29.95,
2022-02-25 16:00:00,2022-02-25 17:00:00,53.0,168.22,5.52,47.16,52.68,26.15,12.25,,88.93,8.0,,17.6,29.84,54.2,4.55,299.16,336.93,,,29.58,
2022-02-25 17:00:00,2022-02-25 18:00:00,55.0,172.78,5.55,56.28,61.83,26.29,11.49,,78.48,7.77,,17.36,31.0,56.29,3.97,304.1,146.3,,,28.9,
2022-02-25 18:00:00,2022-02-25 19:00:00,52.5,172.81,6.65,83.09,89.75,24.7,10.53,,67.29,7.52,,16.34,34.7,58.91,3.27,304.44,18.61,,,27.73,
2022-02-25 19:00:00,2022-02-25 20:00:00,57.0,192.33,6.3,86.23,92.52,24.82,9.55,,89.32,7.51,,18.17,38.08,66.22,2.46,311.34,,,,26.44,
2022-02-25 20:00:00,2022-02-25 21:00:00,66.96,218.02,7.13,88.36,95.49,24.57,8.56,,79.89,8.64,,18.68,40.87,69.13,1.75,306.52,,,,26.03,
2022-02-25 21:00:00,2022-02-25 22:00:00,75.0,233.47,11.96,100.11,112.07,22.94,7.72,,30.81,10.04,,20.25,43.38,71.54,0.69,273.91,,,,25.07,
2022-02-25 22:00:00,2022-02-25 23:00:00,78.5,265.0,23.43,103.6,127.04,24.14,7.43,,8.27,11.09,,21.71,44.23,78.55,0.47,247.24,,,,23.66,
2022-02-25 23:00:00,2022-02-26 00:00:00,82.51,247.03,71.57,162.92,234.48,18.86,7.68,,3.07,12.35,,22.71,46.32,81.72,0.99,281.0,,,,23.77,
2022-02-26 00:00:00,2022-02-26 01:00:00,78.53,219.25,65.0,124.63,189.62,21.02,7.85,,4.41,13.43,,24.07,44.67,82.45,0.64,235.49,,,,23.33,
2022-02-26 01:00:00,2022-02-26 02:00:00,66.0,210.78,78.33,108.66,187.01,19.75,7.69,,6.06,13.68,,23.87,48.84,80.17,0.61,217.07,,,,22.91,
2022-02-26 02:00:00,2022-02-26 03:00:00,64.0,218.87,121.09,92.02,213.17,16.51,7.71,,9.65,14.2,,24.3,49.35,78.4,0.48,245.07,,,,22.22,
2022-02-26 03:00:00,2022-02-26 04:00:00,64.5,204.89,170.81,99.71,270.47,15.37,8.01,,9.84,14.44,,25.43,51.58,76.05,0.94,274.16,,,,22.27,
2022-02-26 04:00:00,2022-02-26 05:00:00,58.51,185.75,132.75,82.72,215.56,11.84,8.0,,9.46,14.36,,24.77,50.47,70.3,0.85,258.69,,,,22.31,
2022-02-26 05:00:00,2022-02-26 06:00:00,54.02,191.67,243.71,71.41,315.14,9.2,8.19,,9.92,13.69,,23.68,50.27,73.63,0.46,229.44,,,,21.44,
2022-02-26 06:00:00,2022-02-26 07:00:00,62.44,224.61,365.1,63.55,431.41,6.8,8.29,,10.96,13.78,,23.57,50.03,74.6,0.43,133.91,,,,21.15,
2022-02-26 07:00:00,2022-02-26 08:00:00,73.5,261.0,271.34,64.06,335.48,11.39,8.57,,10.43,14.55,,24.59,50.94,79.08,0.43,142.31,29.02,,,20.99,
2022-02-26 08:00:00,2022-02-26 09:00:00,72.5,293.78,153.59,95.03,248.62,14.42,8.68,,8.41,15.77,,25.46,49.26,66.12,0.62,148.66,140.77,,,24.56,
2022-02-26 09:00:00,2022-02-26 10:00:00,71.0,240.59,67.81,87.51,155.29,11.29,8.58,,8.15,15.74,,25.36,46.83,47.01,1.19,122.8,334.25,,,28.09,
2022-02-26 10:00:00,2022-02-26 11:00:00,58.0,176.23,28.53,60.85,89.37,10.21,9.52,,18.51,14.36,,24.05,45.23,35.61,2.18,268.91,455.52,,,30.37,
2022-02-26 11:00:00,2022-02-26 12:00:00,45.5,147.5,16.95,60.0,76.95,10.22,9.93,,37.29,12.88,,22.16,41.42,35.12,3.86,304.14,554.57,,,31.2,
2022-02-26 12:00:00,2022-02-26 13:00:00,46.5,161.97,11.24,55.23,66.48,17.98,10.66,,50.74,11.72,,20.32,40.08,51.23,4.12,292.55,687.51,,,30.47,
2022-02-26 13:00:00,2022-02-26 14:00:00,44.52,147.06,7.78,34.59,42.37,25.42,10.77,,48.16,10.22,,17.5,36.29,64.8,4.44,295.39,694.26,,,29.28,
2022-02-26 14:00:00,2022-02-26 15:00:00,35.5,112.3,7.04,32.38,39.41,26.67,10.71,,48.73,8.33,,15.56,33.77,61.24,4.05,297.57,639.12,,,29.77,
2022-02-26 15:00:00,2022-02-26 16:00:00,33.98,124.33,6.44,34.57,40.99,23.44,10.37,,54.58,6.88,,14.21,31.54,52.91,4.54,300.16,513.75,,,30.08,
2022-02-26 16:00:00,2022-02-26 17:00:00,38.0,130.61,6.31,41.41,47.72,20.79,10.36,,51.79,5.94,,12.86,29.84,49.17,4.3,297.71,337.63,,,30.04,
2022-02-26 17:00:00,2022-02-26 18:00:00,38.99,132.48,6.45,48.05,54.49,22.65,10.13,,47.99,5.59,,13.18,30.54,53.1,3.56,297.24,170.91,,,29.45,
2022-02-26 18:00:00,2022-02-26 19:00:00,40.0,153.14,7.97,69.22,77.19,23.21,9.29,,34.05,5.51,,14.93,32.79,57.48,2.88,308.07,19.65,,,27.88,
2022-02-26 19:00:00,2022-02-26 20:00:00,44.0,162.03,13.96,94.81,108.77,17.61,8.35,,15.19,5.79,,18.95,37.12,48.96,2.1,308.16,,,,27.45,
2022-02-26 20:00:00,2022-02-26 21:00:00,49.0,177.46,53.63,105.61,159.27,13.34,7.54,,4.04,6.46,,20.38,40.66,45.04,1.01,234.88,,,,26.56,
2022-02-26 21:00:00,2022-02-26 22:00:00,53.5,181.81,117.41,97.98,215.4,10.86,6.61,,3.08,8.72,,22.44,44.91,42.58,1.25,307.53,,,,26.33,
2022-02-26 22:00:00,2022-02-26 23:00:00,60.5,169.92,248.47,89.2,337.89,7.61,6.17,,3.8,10.78,,30.6,51.83,45.06,0.79,225.4,,,,25.08,
2022-02-26 23:00:00,2022-02-27 00:00:00,61.52,241.11,258.36,75.83,334.19,7.72,6.39,,4.33,11.98,,69.49,73.12,51.23,0.46,229.81,,,,23.57,
2022-02-27 00:00:00,2022-02-27 01:00:00,63.95,229.3,431.06,77.67,477.86,5.85,7.93,,4.55,12.53,,71.27,74.14,57.23,0.61,268.33,,,,23.57,
2022-02-27 01:00:00,2022-02-27 02:00:00,63.03,230.06,447.24,55.19,474.86,8.09,9.15,,6.06,14.32,,67.22,74.56,63.32,0.62,259.99,,,,22.73,
2022-02-27 02:00:00,2022-02-27 03:00:00,60.5,260.19,214.71,64.21,278.67,12.58,10.41,,5.57,15.17,,62.46,68.39,49.81,1.21,281.55,,,,24.14,
2022-02-27 03:00:00,2022-02-27 04:00:00,46.1,134.08,50.67,76.46,127.14,14.0,11.95,,6.05,14.76,,56.56,68.01,55.81,1.75,309.6,,,,23.91,
2022-02-27 04:00:00,2022-02-27 05:00:00,29.49,94.78,55.16,73.45,128.6,15.55,12.61,,4.3,13.69,,50.67,59.07,67.34,0.72,266.78,,,,22.43,
2022-02-27 05:00:00,2022-02-27 06:00:00,33.5,99.42,46.88,66.15,113.03,18.21,12.87,,5.92,12.94,,46.67,60.13,75.48,0.9,279.12,,,,22.34,
2022-02-27 06:00:00,2022-02-27 07:00:00,35.5,96.97,50.69,75.92,126.63,16.48,12.82,,5.17,12.02,,42.91,55.79,70.69,0.76,274.09,,,,22.38,
2022-02-27 07:00:00,2022-02-27 08:00:00,40.0,136.28,219.58,56.89,276.62,14.82,13.03,,5.62,12.22,,41.22,56.22,71.44,0.71,127.66,33.51,,,21.72,
2022-02-27 08:00:00,2022-02-27 09:00:00,44.01,161.31,95.96,57.71,153.66,13.75,12.78,,5.75,12.65,,41.08,54.67,53.91,0.54,159.86,147.16,,,24.91,
2022-02-27 09:00:00,2022-02-27 10:00:00,43.0,151.68,89.25,82.98,172.25,13.46,12.87,,5.73,12.63,,39.39,50.95,44.1,0.59,196.32,289.21,,,27.99,
2022-02-27 10:00:00,2022-02-27 11:00:00,,143.0,43.3,90.17,133.45,13.91,,,,2.67,,6.83,8.97,35.58,3.04,286.55,382.18,,,30.44,
2022-02-27 11:00:00,2022-02-27 12:00:00,51.0,,23.53,94.04,117.55,14.85,24.43,,,12.32,,30.76,45.54,44.05,3.33,280.53,636.54,,,30.51,
2022-02-27 12:00:00,2022-02-27 13:00:00,53.0,162.0,9.6,58.42,68.02,17.72,,,,13.15,,26.57,41.83,46.58,3.66,299.29,697.32,,,30.11,
2022-02-27 13:00:00,2022-02-27 14:00:00,48.5,115.0,5.29,41.47,46.76,18.83,,,,11.7,,23.29,36.35,46.63,4.41,300.38,704.29,,,30.61,
2022-02-27 14:00:00,2022-02-27 15:00:00,40.51,,5.17,41.53,46.7,21.57,,,,9.98,,20.17,34.12,,,,,,,,
2022-02-27 15:00:00,2022-02-27 16:00:00,38.67,,4.25,36.61,40.86,21.47,,,,8.59,,17.52,33.64,48.84,4.19,295.09,539.94,,,30.42,
2022-02-27 16:00:00,2022-02-27 17:00:00,41.0,129.0,4.24,38.39,42.62,21.04,,,,7.59,,14.68,29.3,47.36,3.83,298.97,363.62,,,30.59,
2022-02-27 17:00:00,2022-02-27 18:00:00,44.5,138.08,4.83,58.6,63.44,22.09,13.53,,,7.28,,14.16,28.64,49.61,3.74,301.4,173.21,,,30.23,
2022-02-27 18:00:00,2022-02-27 19:00:00,50.47,146.44,5.1,75.75,80.84,22.54,13.23,,,7.37,,14.81,30.2,52.49,2.74,310.82,25.23,,,29.26,
2022-02-27 19:00:00,2022-02-27 20:00:00,54.0,150.22,4.84,76.69,81.53,19.11,12.2,,,7.96,,17.37,33.78,48.69,1.95,308.66,,,,28.31,
2022-02-27 20:00:00,2022-02-27 21:00:00,51.01,156.0,6.96,103.96,110.91,16.59,,,,8.6,,18.83,38.79,48.77,1.17,258.84,,,,27.23,
2022-02-27 21:00:00,2022-02-27 22:00:00,59.0,167.0,13.8,133.88,147.67,16.9,9.67,,,9.57,,19.64,40.76,52.8,1.26,305.97,,,,26.86,
2022-02-27 22:00:00,2022-02-27 23:00:00,64.0,,17.57,143.25,160.81,17.32,,,,10.23,,19.63,44.62,54.25,0.71,272.78,,,,25.76,
2022-02-27 23:00:00,2022-02-28 00:00:00,70.5,226.0,349.29,123.85,358.74,9.13,,,,10.88,,21.15,46.91,57.89,0.63,206.41,,,,24.45,
2022-02-28 00:00:00,2022-02-28 01:00:00,85.47,305.94,275.35,107.84,383.18,11.19,9.56,,,12.43,,23.52,49.09,59.2,0.56,179.14,,,,23.69,
2022-02-28 01:00:00,2022-02-28 02:00:00,90.5,346.0,205.11,102.87,307.99,10.12,9.9,,,13.61,,25.38,48.73,58.7,0.58,198.44,,,,22.96,
2022-02-28 02:00:00,2022-02-28 03:00:00,77.08,272.0,162.83,74.11,256.3,7.37,,,,14.01,,24.84,49.61,62.54,0.45,176.44,,,,22.16,
2022-02-28 03:00:00,2022-02-28 04:00:00,78.5,299.0,341.69,74.49,416.17,9.83,12.07,,,14.48,,26.27,51.81,63.02,1.11,293.07,,,,22.44,
2022-02-28 04:00:00,2022-02-28 05:00:00,75.0,,239.38,66.98,306.25,10.79,,,,14.91,,26.67,49.38,64.41,0.79,269.94,,,,22.55,
2022-02-28 05:00:00,2022-02-28 06:00:00,50.53,128.0,154.37,76.75,231.23,13.27,,,,14.83,,26.0,51.07,65.72,0.48,164.15,,,,21.79,
2022-02-28 06:00:00,2022-02-28 07:00:00,53.45,161.0,381.66,61.48,443.3,9.55,14.46,,,15.09,,25.79,51.03,69.05,0.48,153.52,,,,21.48,
2022-02-28 07:00:00,2022-02-28 08:00:00,62.99,,428.88,78.85,470.84,10.48,,,,14.96,,26.14,52.73,67.87,0.37,143.47,63.23,,,22.63,
2022-02-28 08:00:00,2022-02-28 09:00:00,83.39,322.0,152.47,86.67,239.08,18.06,,,,16.33,,26.05,49.12,58.03,0.77,133.15,181.51,,,25.46,
2022-02-28 09:00:00,2022-02-28 10:00:00,82.12,207.0,36.01,66.41,102.42,15.83,,,,15.59,,23.17,48.25,48.48,1.27,116.03,368.64,,,27.75,
2022-02-28 10:00:00,2022-02-28 11:00:00,58.02,162.0,21.59,48.33,69.92,14.05,17.12,,,14.02,,20.75,42.16,41.13,1.67,145.97,498.56,,,30.31,
2022-02-28 11:00:00,2022-02-28 12:00:00,45.5,135.0,10.57,55.61,66.18,12.88,17.39,,39.4,12.39,,18.71,37.22,32.35,1.89,227.19,572.08,,,32.58,
2022-02-28 12:00:00,2022-02-28 13:00:00,39.98,118.14,8.15,76.04,84.19,17.36,16.96,,78.57,11.97,,19.3,36.27,40.58,3.72,270.89,684.48,,,32.2,
2022-02-28 13:00:00,2022-02-28 14:00:00,54.93,192.0,6.6,78.77,85.37,23.7,16.51,,108.22,13.5,,20.61,37.14,46.62,3.25,290.75,680.6,,,31.98,
2022-02-28 14:00:00,2022-02-28 15:00:00,66.0,179.0,4.88,64.03,68.91,24.66,16.22,,115.95,14.16,,20.8,33.88,46.62,5.24,301.68,628.46,,,31.56,
2022-02-28 15:00:00,2022-02-28 16:00:00,55.06,156.87,5.21,50.82,56.03,23.63,15.86,,87.1,11.77,,18.66,33.98,42.85,5.0,301.47,512.74,,,31.89,
2022-02-28 16:00:00,2022-02-28 17:00:00,43.01,123.0,6.14,54.94,61.09,25.45,15.68,,72.86,9.79,,23.15,7.01,43.59,3.27,297.93,349.73,,,32.18,
2022-02-28 17:00:00,2022-02-28 18:00:00,43.0,125.41,6.07,68.98,75.06,24.72,15.25,,65.75,9.2,,21.39,16.13,43.23,3.54,297.25,154.88,,,31.44,
